Text,class_label
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.",Yes
That's a large part of your 17 percent increase in Medicare premiums.,Yes
"But I must say I'm a little offended by this word ""scheme.""",No
"Uh - I have made other recommendations after each of the other trips; for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation which were adopted, not only by the President but some of them were enacted into law by the Congress.",Yes
It was a promise for less government and less taxes and more freedom for the people.,No
"And it's all covered in my budget from -- the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget.",Yes
"I'd love to be able to say to my grandchildren, four years after my first term, I'd like to say, your grandfather, working with the leaders of the Soviet Union, working with the leaders of Europe, was able to ban chemical and biological weapons from the face of the earth.",No
I costed out the cost of the Democratic platform.,No
"And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.",Yes
"First of all, remember that in this campaign season, since Senator Dole's been a candidate, he has bragged about the fact that he voted against Medicare in the beginning, in 1965, one of only 12 members.",Yes
I spent my life in the private sector.,No
"Senator McCain, in the rush to go into Iraq, said, you know what?",No
I'm not satisfied when I see men like Jimmy Hoffa - in charge of the largest union in the United States - still free.,No
I'm not going to set the White House visitors schedule before I'm president of the United States.,No
"Number one, we are going to have North American energy independence.",No
"Let me just mention, Senator Dole voted for $900 billion in tax increases.",Yes
Are we better of with this arms race?,No
"Their budget cut $270 billion in Medicare and, finally, their budget withdrew the national guarantee of healthcare to poor children, families with children with handicaps, the elderly in nursing homes, poor pregnant women.",Yes
And I think that in that case uh - some of the more liberal uh - members of the uh - so-called Warren Court agreed with those decisions.,Yes
I think we ought to raise the age at which juveniles can have a gun.,No
"Unless there was a severe recession - and after all the worst unbalanced budget in history was in 1958, twelve billion dollars - larger than in any Administration in the history of the United States.",Yes
And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy.,No
"Mostly that's just me opposing George Bush's wrong headed policies since I've been in Congress but I think it is that it is also important to recognize I worked with Tom Coburn, the most conservative, one of the most conservative Republicans who John already mentioned to set up what we call a Google for government saying we'll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that John's been railing about.",Yes
"Thousands of jobs leaving Michigan, leaving Ohio.",Yes
"And I said, let's fix this system.",No
"But this is a man who has called women pigs, slobs and dogs, and someone who has said pregnancy is an inconvenience to employers, who has said...",Yes
And that's really what this campaign is going to be about.,No
I get it down to a level below 2 percent of gross national product with a policy that's fair.,Yes
And the exit strategy needs to be well-defined.,No
The major threat is external and will continue.,No
"Obviously, that law waived the statute of limitations, which you could have gone back 20 or 30 years.",Yes
I've been saying that for over a year now.,Yes
We have to be -- we have to know what we're doing.,No
And then we noticed that there was more than one with that same serial number.,No
"And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore.",Yes
But we always have to stand up for democracy.,No
"And it literally says to the communities, re-invent the schools, not just the bricks and mortar but the curriculum and everything else.",No
Well a lot of it came from the Bakken Range in North Dakota.,Yes
I have never supported quotas.,Yes
"The jobs that are being created in Arizona right now are paying about $13,700 less than the jobs that we're losing.",Yes
And - and that's a reversal of position uh by the Burger Court with which I do agree.,Yes
"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords.",Yes
"And the amount of debt we're adding, at a trillion a year, is simply not moral.",Yes
... no troops through whatsoever.,Yes
I think we all know America is going through tough times right now.,No
I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,Yes
Let me tell you my position.,No
I was asked a technical question.,No
"I call it trumped-up trickle-down, because that's exactly what it would be.",No
And what you want to do to Joe the plumber and millions more like him is have their taxes increased and not be able to realize the American dream of owning their own business.,No
"We returned $5.7 billion in tax rebates, credits and cuts to our people.",Yes
This goes on night and day.,No
"I wouldn't want to be a liberal either, Mr. President, but you're stuck with it because that's your record, that's your record in Arkansas: The biggest tax increase in history.",Yes
"First of all, I think it's important for Governor Romney to present this plan that he says will only affect folks in the future.",No
"That's why I don't think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",Yes
"My plan says that we want to raise marginal incomes on family incomes above $200,000 from 31 to 36 percent, that we want to ask foreign corporations simply to pay the same percentage of taxes on their income that American corporations play (sic) in America, that we want to use that money to provide over $100 billion in tax cuts for investment in new plant and equipment, for small business, for new technologies, and for middle class tax relief.",Yes
"And, of course, as far as the how we make it better, yes, we can do better on interdiction.",No
I believe that the judges ought not to take the place of the legislative branch of government.,No
"And in return, get one-fifth of the benefits, because most of the tax reductions go to the people at the bottom end of the economic ladder.",Yes
"I said that we'd go after al-Qaeda and bin Laden, we have.",Yes
"Democrats, Republicans, independents, people across our country.",No
"Now, we have come back from that abyss.",Yes
"But they really want the carried interest provision, which I believe Hillary's leaving.",No
"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.",Yes
"However many days that young girl in Florida stood in her classroom, however long, even if it was only one day, doesn't change the fact that there are a lot of overcrowded classrooms in America and we need to do something about that.",Yes
"And as a result, our universities are now more diverse.",Yes
Japan is trying to get the commercial airline business.,Yes
"So I welcome that challenge, and just watch --",No
"But time is our friend there, because their leaders will change in not too many years, worst case, and their country is making great progress.",No
I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.,Yes
"When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports.",Yes
"But, ultimately, part of being principled, part of being a leader is, A, being able to describe exactly what it is that you intend to do, not just saying, ""I'll sit down,"" but you have to have a plan.",No
"And you were right then, George, when you said it was no time for partisan demagoguery.",No
"She wants their vote, and she does nothing, and then she comes back four years later.",No
Panama is a friendly country.,No
"General Twining, in January, fifty-nine, described the position of the United States.",No
"So across the board, we are engaging them in building capacity in these countries.",No
"Sorry, but that's just not -- that's just not the facts.",No
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,Yes
"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions.",Yes
They want to make sure that they have a roof over their heads and that they have the prospects of a better life in the future.,No
I will not reduce the taxes paid by high-income Americans.,No
I cast my lot with the people even when it means that you have to stand up to some powerful interests who are trying to turn the -- the policies and the laws to their advantage.,No
"Margaret, Kitty and I had very much the same kind of experience that the Bushes had: we lost a baby, lived about twenty minutes after it was born.",No
"And when those rich corporations don't pay that tax, the average American taxpayer pays it for 'em.",No
"Hey, Joe, you're rich, congratulations, because what Joe wanted to do was buy the business that he's been working for 10-12 hours a day, seven days a week, and you said that you wanted to spread the wealth, but -- in other words, take Joe's money and then you decide what to do with it.",No
"And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families.",Yes
Abraham Lincoln came to the presidency in 1860 after a rather little known uh - session in the House of Representatives and after being defeated for the Senate in fifty-eight and was a distinguished president.,Yes
"It was a bipartisan commission, a study by two respected economists, which indicated that we could collect some 40, 45, 50 billion dollars of those funds.",Yes
We hear all the negatives.,No
And people are willing to invest capital in the brown fields don't want to do so for fear of lawsuit.,No
I know what it's like to be in a hospital.,No
"But as far as underground tests for developing peaceful uses of atomic energy, we should not allow this Soviet filibuster to continue.",No
"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means.",Yes
But I was not for the bill that he was talking about because it was not tough enough on the criminal.,Yes
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.",No
This is the most liberal big-spending record in the United States Senate.,Yes
The recession that resulted this time was the briefest since the Second World War.,Yes
"The last debate, my opponent said his wife was involved with those programs.",No
This costs our uh - government about uh - $1.4 billion a year.,Yes
We've always had at least 7 percent.,Yes
"Well, let me just correct something very quickly.",No
"On the question of admission of Red China, only two countries in all of Africa voted with us - Liberia and the Union of South Africa.",Yes
"And not to mention that we are still spending $10 billion a month, when they have a $79 billion surplus, at a time when we are in great distress here at home, and we just talked about the fact that our budget is way overstretched and we are borrowing money from overseas to try to finance just some of the basic functions of our government.",Yes
"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax.",Yes
"And I have a plan that will take the catastrophic cases out of the system, off your backs, pay for it out of a federal fund, which lowers the premiums for everybody in America, makes American business more competitive and makes health care more affordable.",No
"Now, if you believe The Washington Post and you believe this extensive study that's been done -- and I'm reading it -- right after election day this year they're going to hit us with a hundred banks, it will be a $100-billion problem.",Yes
I think we can do better.,No
"Well, It seems to me that uh - we have a chance - the Republicans - to get a majority in the House of Representatives.",No
"Now, Governor Romney actually wants to expand those tax breaks.",Yes
"I suggest to you that the core problem -- 1 country spent $400 million lobbying in 1988, our country.",Yes
"That we are, indeed, an energy-rich nation.",No
And the equal rights amendment only says that equality of rights shall not be abridged for omen b the Federal Government or by he state governments.,Yes
"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",Yes
"Stand in the South Bronx as I did, in the spot where Jimmy Carter made his promise that he was going to, with multi-billion dollar programs, refurbish that area that looks like bombed-out London in World War II.",Yes
That's what I intend to do.,No
"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut.",Yes
There is no bigger judgment for a president of the United states than how you take a nation to war.,No
"But we have an opportunity -- we have an opportunity to use our research and development capacities, the great technology of the United States, to make our military lighter, harder to find, more lethal.",Yes
It's not working for the American family.,No
"Well, I think the fact that they're facing these repeated call-ups, some of them two and three deployments, and there's a stop- loss policy that prevents people from being able to get out when their time was up, is a reflection of the bad judgment this president exercised in how he has engaged in the world and deployed our forces.",Yes
When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,Yes
He's now down to a figure of five to seven billion dollars.,Yes
"Well, Theresa (ph), thank you.",No
"And Iraq is going to be free, and America will be better off for it.",No
Now he is trying to not release the votes and then go straight to a so-called runoff election without even announcing the results of the first vote.,Yes
And that means that there will be more industrial activity.,No
But the key thing is to make sure you can get a job when you get out of school.,No
