Text,class_label
Some schools aren't even safe.,Yes
"But because Arab nations and the Israelis trust the United States, we were able to take the lead in the Sinai II Agreement.",Yes
I believe that part of the reason we have a difficult situation is because we made a bad judgment going into Iraq in the first place when we hadn't finished the job of hunting down bin Laden and crushing al Qaeda.,No
"And for two years, this administration didn't talk at all to North Korea.",Yes
There's no -- and we have to do them all at once.,No
"And Main Street is paying a penalty for the excesses and greed in Washington, D.C., and in the Wall Street.",Yes
"But if we snatch defeat from the jaws of victory and adopt Senator Obama's plan, then we will have a wider war and it will make things more complicated throughout the region, including in Afghanistan.",No
He's broken it three times in the past year already.,Yes
You say who's making these deals?,No
"And I think we know what they are: a good strong future, a future in which there is opportunity for all of our citizens.",No
We could speed it up.,No
"223,000 kids in Arizona have no health insurance at all.",Yes
"And they figured out that between the tax cut that Governor Reagan is promising the American people, and the tax cut that Jimmy Carter is promising in 198I, his is worth about $122 more.",Yes
"So if you're starting a business, where would you rather start it?",No
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",Yes
That's what a Chief Executive Officer does.,No
"These are they types of things that I think have been happening in a kind of a secular way that have been eroding that separation, and I am opposed to that.",No
And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.,Yes
"I have seen what's happened in this last 4 years when -- in my state, when people lose their jobs there's a good chance I'll know them by their names.",No
"And so I made the decision we wouldn't spend any more money beyond the 70 lines, 22 of which are now in action, because science is important, but so is ethics, so is balancing life.",Yes
And that's why this election is so terribly important.,No
It would only give us a few months' worth of oil and the oil wouldn't start flowing for many years into the future.,No
"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.",Yes
And we can get those weapons at the same time as we get China.,No
"It went before a judge, who was a very against-police judge.",Yes
"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",Yes
"And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them.",Yes
"We've got to attack at all points, we've go to use undercover operations.",No
"I mean that's what, I want to stop it from coming across the border.",No
50 million Americans get no tax relief under his plan.,Yes
"Look, I've been in business for 25 years.",No
And I don't believe employers should tell someone whether they could have contraceptive care of not.,No
I will make a flat statement: The United States of America has no long-term designs on staying in Iraq.,No
And I think that's the way it ought to be.,No
The challenges that we face are unprecedented.,No
I don't believe that uh that Mr. Carter's been any more specific in this case than he has been on many other instances.,No
"I'm trying to save your Medicare, just as I rescued Social Security with a bipartisan commission.",Yes
And as a consequence we'll have a better trained workforce and that will create jobs because companies want to locate in places where we've got a skilled workforce.,No
The President's favorite question is: Are you better off?,No
"Right now, Syria is fighting ISIS.",Yes
Iran is taking over Iraq.,Yes
"Well, first, let me say, number one, when I saw the final agreement for TPP, I said I was against it.",No
That's why we have to move forward and not go back.,No
"And so, not once, but twice - in 1971 - I voted on the floor of the House of Representatives against a Constitutional amendment that tried to bring prayer back into the public schools.",Yes
The things that Senator Kennedy has said many of us can agree with.,No
"We did not say to Saddam Hussein, Ross, you can take the northern part of Kuwait.",Yes
But we also believe in maintaining for individuals the right to pursue their dreams and not to have the government substitute itself for the rights of free individuals.,No
"I was -- broke with my party in 1985, one of the first three Democrats to fight for a balanced budget when it was heresy.",Yes
"We've made progress in Northern Ireland, in the Middle East.",Yes
We're aligning facilities where the veterans live now.,Yes
May I disagree with the premise of your question?,No
"And so, we made a proposal.",No
"I have a $4,000 tuition tax credit that goes to parents -- and kids, if they're earning for themselves -- to be able to pay for college.",Yes
We didn't listen to the nuclear freeze crowd.,No
...and $500 billion over the next five.,Yes
"I met a man who spent eight months in prison, wasn't even allowed to call his lawyer, wasn't allowed to get -- finally, Senator Dick Durbin of Illinois intervened and was able to get him out.",Yes
And we created an OSHA - an Occupational Safety and Health Agency - for the protection of employees before the Federal Government had one in place.,Yes
"And I've already made a proposal - and yes, it will cost some money.",No
"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States.",Yes
"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction.",Yes
That's what distinguishes us from the enemy.,No
"And like I say, 20 million people now have health insurance.",Yes
"We absolutely must, which is why I responded to your first question the way I did.",No
"We passed an area redevelopment bill far more effective than the bill the Administration suggested, on two occasions, and the President vetoed it both times.",Yes
They don't want just Quemoy and Matsu; they don't want just Formosa; they want the world.,No
"I ran one of the largest district attorney's offices in America, one of the ten largest.",Yes
"Well, again, while you were on the board of the Woods Foundation, you and Mr. Ayers, together, you sent $230,000 to ACORN.",Yes
I believe that that would help in terms of shelter.,No
"If it wasn't, they get their 10 minutes of fame.",No
Seventy five percent of them have been brought to justice.,Yes
"The issue of nationalism - the recognition, he says, that every major problem confronting us is global, and cannot be solved by nationalism here or elsewhere - that is chauvinistic, that is parochial, that is as anachronistic as states' rights was in the days of Jefferson Davis.",Yes
"Now, isn't it strange that that same woman could have taken the life of her unborn child, and it was abortion and not murder, but if somebody else does it, that's murder?",No
We have to move ahead in order to stay ahead.,No
"Ladies and gentleman, he gave you a speech and told you he'd plan carefully, take every precaution, take our allies with us.",Yes
It's a question of priorities and values.,No
"Now, I'll tell ya this.",No
"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case.",Yes
Senator Dole said 30 years ago he was one of 12 people who voted against Medicare and he was proud of it.,Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,Yes
He rushed to war without a plan to win the peace.,No
"... advocated more countries getting them, Japan, Korea, even Saudi Arabia.",Yes
And I have every right in the world to defend my record and positions.,No
And thank you to the Presidential Commission for undertaking this enormous task.,No
I talked in New Orleans about a gentler and kinder nation and I have made specific proposals on education and the environment and on ethics and energy and how we do better in battling crime in our country.,No
Uh - we had last year a $65 billion deficit - the largest deficit in the history of our country - more of a deficit spending than we had in the entire eight-year period under President Johnson and President Kennedy.,Yes
"If we're moving ahead, if we're providing a viable economy, if our people have sufficient resources so that they can consume what we produce; then this country's on the move, then we're stronger, then we set a better example to the world.",No
"And we're going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country.",No
"Not a message a commander in chief gives, or this is a ""great diversion.""",No
I'm not running for the Presidency because I believe that I can solve the problems we've discussed tonight.,No
"One-third of the president's budget is at the president's discretion, or really the Congress, since they appropriate every dime and tell a president how to spend every dime.",Yes
"The reason I bring that up is because he's proposed $2.2 trillion in new spending, and he says he going to tax the rich to close the tax gap.",Yes
"... because your donors and your special interests are doing the same thing as I do, except even more so.",Yes
The president's not getting the job done.,No
"And I do believe that we didn't gain a great deal in the Mideast by bringing three of the four leaders, one refused to come, to Washington D.C.",Yes
"It is important, though, for us to use all the tools at our disposal to prevent the scenario where we've got to make those kinds of choices.",No
The president's policies have been exercised over the last four years and they haven't put Americans back to work.,Yes
Every parent should know what's going on there.,No
I think you've seen tonight in this debate that Governor Reagan and I have agreed on exactly one thing - we are both against the reimposition of a peacetime draft.,Yes
And the primary beneficiary of that repeal are insurance companies that are estimated to gain billions of dollars back when they aren't making seniors any healthier.,Yes
Create more jobs and opportunities for people on and off welfare.,No
He hasn't saved $9 billion with his vetoes.,Yes
He didn't honor the agreement.,Yes
"It wasn't until election year, Mr. President, that you ever thought about stopping smoking.",Yes
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",Yes
And yet they were polled by the U.S.I.A.,Yes
The Natl Science Foundation did a study which said it would be difficult for us to reach fuel efficiency standards in excess of 37 miles per gallon by the year 2000.,Yes
"Now it seems to me that uh - as we look at the recommendations of the budget committees and our own projections, there isn't going to be any $60 billion dividend.",Yes
I believe we can be successful.,No
If I can get you to defend me and I can spend all my money building industry that's a home run for me.,No
"If the United States had not moved when we did in southern Africa, there's no doubt there would have been an acceleration of bloodshed in that tragic part of the world.",No
