Text,class_label
"And although there was a serious threat to the Social Security System and its integrity during the 1976 campaign and when I became President, the action of the Democratic Congress working with me has been to put Social Security back on a sound financial basis.",Yes
"But, you know, let's talk about what's really going on here, Martha, because our intelligence community just came out and said in the last few days that the Kremlin, meaning Putin and the Russian government, are directing the attacks, the hacking on American accounts to influence our election.",Yes
Forty-seven million Americans are without health insurance in America today.,Yes
"The president stood right here in this hall four years ago, and he was asked a question by somebody just like you, ""Under what circumstances would you send people to war?""",Yes
"About two percent of our population of white people are - is illiterate, ten per cent of our colored population.",Yes
"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Yes
"But again, the test or the difference between us, the president has had four years to try to do something about it, and North Korea has got more weapons; Iran is moving towards weapons.",Yes
We are currently spending $10 billion a month in Iraq when they have a $79 billion surplus.,Yes
The budget that we are talking about is not reducing our military spending.,Yes
"The mayor of New York, Mayor Bloomberg, just imposed an across- the-board spending freeze on New York City.",Yes
"Secondly, that you get a $2,000 rebate from the government if you're a family of $30,000 or less -- it scales down as you get higher -- that you can use to purchase health care in the private markets.",Yes
"We've spent over $600 billion so far, soon to be $1 trillion.",Yes
"And, by the way the idea came not even from Paul Ryan or -- or Senator Wyden, who's the co-author of the bill with -- with Paul Ryan in the Senate, but also it came from Bill -- Bill Clinton's chief of staff.",Yes
Senator Obama talks about the budgets I voted for.,Yes
"The fact is, the take-home pay of a typical American family as a share of national income is lower than it's been since 1929.",Yes
I made that clear when I came into office.,Yes
"I simply think it's wrong to take money away from programs that are helping build basic skills for kids, 90 percent of them are in the public schools; to take money away from programs that are helping fund the school lunch program, that are helping to fund the other programs, that are helping our schools to improve their standards.",Yes
Warren Buffett took a massive deduction.,Yes
The quality of the air's cleaner since I've been the president.,Yes
"You thought it should have been 5,000 troops...",Yes
"He's proposed $2.2 trillion of new spending, and yet the so-called tax on the rich, which is also a tax on many small-business owners in America, raises $600 million by our account -- billion, $800 billion by his account.",Yes
He is the one who has gotten us that first arms control agreement.,Yes
"I think the record should show, Mr. Newman, that uh - the Bureau of Census - we checked it just yesterday - indicates that uh - in the four years that uh - Governor Carter was governor of the state of Georgia, uh - expenditures by the government went up over 50 percent Uh - employees of the government in Georgia during his term of office went up over 25 percent; and the figures also show that the uh, uh - bonded indebtedness of the state of Georgia during his governorship went up over 20 percent.",Yes
You just gave a speech a few weeks ago in which you said we should still have troops in Iraq.,Yes
I was against -- I was against the war in Iraq.,Yes
I supported -- I supported that.,Yes
"I mean, we've cut defense spending too much in the first place.",Yes
And our eighth graders number one in English and also in math.,Yes
"I'm not satisfied when we have over nine billion dollars worth of food - some of it rotting - even though there is a hungry world, and even though four million Americans wait every month for a food package from the government, which averages five cents a day per individual.",Yes
But the dynamics of the economy - we cut the taxes and revenues are up by 25 percent in three years.,Yes
"Secondly, Senator Dole had some pretty harsh comments about special interest money, but it wasn't me who opposed what we tried to do to save the lives of children who were subject to tobacco and then went to the tobacco growers and bragged about standing up for the Federal government when we tried to stop the advertising, marketing, and sales of tobacco to children.",Yes
Republicans wanted to have just a majority vote to confirm a judge and the Democrats were blocking in an unprecedented fashion.,Yes
And I think that's an important transition.,No
"But if and when you do it, Jim, you have to do it in a way that passes the test, that passes the global test where your countrymen, your people understand fully why you're doing what you're doing and you can prove to the world that you did it for legitimate reasons.",No
I went to New York.,No
And I want to thank the University of Denver.,No
Now you tell me who stands on the side of the fence.,No
We should have -- wait one second.,No
"And I think when you look at the letters that I get, a lot of people are worried that maybe they wouldn't have a place in Donald Trump's America.",No
Now that is the difference.,No
"The notion, though, that because we're not doing town hall meetings that justifies some of the ads that have been going up, not just from your own campaign directly, John, but 527s and other organizations that make some pretty tough accusations, well, I don't mind being attacked for the next three weeks.",No
"And we're going to get the great entrepreneurial spirit of this country, and we're going to free ourselves from this dependency on Mideast oil.",No
"In fact, he first didn't even want to do that.",No
So I would send two to three additional brigades to Afghanistan.,No
And I am confident that Assad's days are numbered.,No
"Yes, there are big problems, and yes, people are hurting.",No
"Well, I think -- listen, I fully agree that one should shift tactics, and we will, in Iraq.",No
"And we will help them with respect to developing their own economy, because ultimately what's going to make the Egyptian revolution successful for the people of Egypt, but also for the world, is if those young people who gathered there are seeing opportunities.",No
"I mean, I had a friend who said you don't just pick the winners and losers, you pick the losers, all right?",No
We have to use them to negotiate our trade deals.,No
I think tax policy is a major difference between Senator McCain and myself.,No
"Well, it's pretty simple when they say: Are you for a ban on partial birth abortion?",No
We're on the hunt after Osama bin Laden.,No
We also have to see that all of the people of the United States - the tremendous talents that our people have - are used adequately.,No
You don't negotiate with Mr. Brezhnev from weakness.,No
The only people that are going to reform Russia are Russia.,No
"And it really is the cost, the escalating costs of health care that are inflicting such pain on working families and people across this country.",No
"When you talk about healing, I think that I've developed very, very good relationships over the last little while with the African-American community.",No
"And he listens to Donald on TV and he said to his mother one day, will he send me back to Ethiopia if he gets elected?",No
"Mr. Mondale, I'm going to hang in there.",No
There was no doubt in my mind that Saddam Hussein was hoping that the world would turn a blind eye.,No
"I know it's not popular, and I understand the nature of your question.",No
Now looking at Senator Kennedy's credentials: he is suggesting that he will move America faster and further than I will.,No
"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies.",No
