Text,class_label,examples
It did not do what it needed to do.,No,
And we control private and public health care costs.,Yes,
"People are stopped, and we have to do something about that.",No,
"We ought to be able to come up with an agricultural policy in this country that gives our farm families a fair price and a decent future without spending $20-25 billion a year, which is what we've been doing under this administration.",Yes,
He's got four times the size of the deficits that Mr. Nixon even had himself.,Yes,
Because it's the cornerstone of reform in the State of Texas.,No,
"Number three, we've got to deal with Pakistan, because Al Qaida and the Taliban have safe havens in Pakistan, across the border in the northwest regions, and although, you know, under George Bush, with the support of Senator McCain, we've been giving them $10 billion over the last seven years, they have not done what needs to be done to get rid of those safe havens.",Yes,
"I was very interested to hear about Central America and our process down there, and I thought for a moment that instead of a debate I was going to find Mr. Mondale in complete agreement with what we're doing, because the plan that he has outlined is the one we've been following for quite some time, including diplomatic processes throughout Central America and working closely with the Contadora group.",Yes,
They have to help us out.,No,
"Now as far as meeting with the Congress is concerned, during the twenty-four months that I've been the president of the United States I have averaged better than one meeting a month with responsible groups or committees of the Congress - both House and Senate.",Yes,
"And with respect to this pipeline that Governor Romney keeps on talking about, we've -- we've built enough pipeline to wrap around the entire earth once.",Yes,
I was one of only a few Democrats in the Senate to support the Persian Gulf War.,No,
"It is a disastrous plan, and it has to be repealed and replaced.",No,
This president has never once vetoed one bill; the first president in a hundred years not to do that.,Yes,
"Right now, you can actually take a deduction for moving a plant overseas.",No,
And this country can't afford to have another four years of that kind of experience.,No,
And that's something that I'm committed to doing as president.,No,
My priority is going to be the health of our citizens.,No,
And I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget.,Yes,
"But we need -- Lester, we need law and order.",No,
We heard the same thing.,No,
Uh - he had directed his uh - diplomatic relation - uh - uh - representative to yield to the Panamanians full sovereignty over the Panama Canal Zone at the end of a certain period of time.,Yes,
We're not moving ahead in education the way we should.,No,
"And what I think needs to happen in order to encourage the young to become involved is to shoot straight, is to set aside the partisan differences, and set an agenda that will make sense.",No,
The farm income in America is high.,Yes,
I have costed out what I'm going to do.,No,
I think he said that Israel was a - a military burden on us and that Iran hoped to reestablish the Persian Empire.,Yes,
Because the trillion dollars that has been promised to young people has also been promised to older people.,Yes,
"But I don't know of any reputable scientist who believed that this system, at least as originally conceived could possibly work, this notion of some kind of astrodome over ourselves that could protect us from enemy attack.",Yes,
"Libya's 6 million population; Egypt, 80 million population.",Yes,
So we have to look at this comprehensively.,No,
"These women -- the woman on the plane, the -- I think they want either fame or her campaign did it.",No,
We had a substantial increase in new permits for housing.,Yes,
"All of those things will make a difference, so the point is the commitments I've made, I've kept.",Yes,
"And in the meantime, they weren't going after Al Qaida, and they are more powerful now than at any time since we began the war in Afghanistan.",Yes,
Medicare -- I cast the tie-breaking vote to add 26 years to the life of Medicare.,Yes,
"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955.",Yes,
"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief.",Yes,
"Like the old carpenter says measure twice, cut once.",No,
Our exports are dramatically up.,Yes,
But I'm going to create a -- the kind of a country that we were from the standpoint of industry.,No,
"We supported a a crime bill that had 60 death penalties including, including the death penalty for drug kingpins.",Yes,
That's what governors ought to do.,No,
My average in two years is twenty-six.,Yes,
"I hope we'll have a chance to get into that tonight, because I can get right to the center of the bull's-eye and tell you why we're losing whole industries in this country.",No,
"Well, I think Senator McCain's absolutely right that we need more responsibility, but we need it not just when there's a crisis.",No,
"First of all, I won't repeat the mistake that I regret enormously, and that is, after we were able to help the Afghan freedom fighters and drive the Russians out of Afghanistan, we basically washed our hands of the region.",Yes,
That's what a leader does.,No,
"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years.",Yes,
I have a fearless forecast.,No,
You've already spent $45 million scaring seniors and tearing me apart.,Yes,
We created 23 million new jobs.,Yes,
I vetoed 993 measures without having a veto overturned.,Yes,
Because by far the vast majority of the help goes to people at the bottom end of the economic ladder.,Yes,
Let's look at the facts.,No,
It would be likely that they would uphold Roe v. Wade.,No,
The most important thing we can do is to make sure we control our own energy.,No,
They're foreign lobbyists taking leaves.,Yes,
"All these programs - and this cost on his - is - was - I saw an estimate, I'd love to know what he thinks, $35 - $40 billion - and it seems to me that somebody pays that.",No,
They interviewed all of my children's friends from childhood on.,No,
"In effect, what Senator Kennedy recommends is that the United States government should give help to the exiles and to those within Cuba who oppose the Castro regime - provided they are anti-Batista.",Yes,
"He repeated that error in 1959, in the speech that he made.",Yes,
