Text,class_label,topic
"Look, China still accounts for more than 25% of global carbon emissions.",Yes,climate change
His proposal would remove us from NATO within the first year.,Yes,foreign policy
She voted to authorize military force in Iraq back in 2003.,Yes,foreign policy
"You said you'd boost green energy jobs, but coal employment has actually increased.",Yes,employment
"Their new plan, as proposed, could reduce water usage by 40 percent.",Yes,the environment
"They reported that, uh, campaign spending reached $14 billion this cycle.",Yes,elections
"My opponent supports open borders, plain and simple.",Yes,immigration
We signed a treaty with over 120 nations reducing nuclear weapons stockpiles.,Yes,foreign policy
He wants to raise taxes on middle class families and small businesses.,Yes,tax policy
"Social Security, it hasn't added a dime to the deficit since 1983.",Yes,social security
The UN estimates there are nearly 68 million displaced people worldwide.,Yes,foreign policy
"And the truth is, we've never had higher literacy rates among our nation's third graders.",Yes,education
"We have the most generous child tax credit ever, providing up to $3,600 per child.",Yes,tax policy
And what about the 60% of Americans who believe in upholding Roe v. Wade?,Yes,reproductive rights
"In fact, the state implemented a free lunch program that's helping 500,000 kids.",Yes,education
America is now the world's largest producer of natural gas.,Yes,energy
"He opposed the vaccine mandate for federal employees, which is a move that's affected thousands.",Yes,vaccines
That was after the FDA gave its emergency use authorization in December.,Yes,vaccines
"Well, we achieved the fastest implementation of high-speed internet infrastructure in American history.",Yes,infrastructure
I've worked with Senator Collins to introduce a bill that mandates universal background checks.,Yes,gun control
It's the fifth biggest deal our country's negotiated with any partner.,Yes,trade
Our students rank 15th globally in math and science.,Yes,education
"The trust fund, as it stands today, is projected to start depleting in the next decade.",Yes,social security
"He talked about building a wall, but the section constructed only covers 80 miles.",Yes,immigration
"And let me tell you, every study out there, from Brookings to Heritage, says this is not going to pay for itself.",Yes,tax policy
Hospitals are being overrun because we failed to increase Medicaid expansion.,Yes,healthcare
"And more importantly, you know, the President refused to attend the Climate Action Summit last September.",Yes,the environment
Manufacturing jobs have returned at twice the rate they left during the previous administration.,Yes,the economy
They were unable to intercept 95% of incoming surveillance drones.,Yes,foreign policy
The Congressional Budget Office has stated that granting undocumented immigrants a path to citizenship would boost GDP by $1.5 trillion over ten years.,Yes,immigration
"And just this year, we're on track to deploy an additional 2,000 troops to Eastern Europe.",Yes,the military
"They've said mass mail-in voting leads to fraud, but numerous studies, including one from MIT, indicate that's just not true.",Yes,elections
He was on record supporting the NRA's agenda for years.,Yes,gun control
"And he said it, clear as day, that he would cut the payroll tax.",Yes,social security
I served on a committee that verified Saudi Arabia's oil production fell by 5% last year.,Yes,foreign policy
His administration funded only half of what was promised for low-income housing.,Yes,housing
"Rent in New York City has surpassed pre-pandemic levels, the highest it's been in decades, according to recent figures.",Yes,housing
Our national grid losses account for about 5% of the electricity transmitted.,Yes,energy
"Look, I've met with over 20 heads of state this past year to discuss shared challenges.",Yes,foreign policy
He endorsed a policy that doesn’t even allow exceptions for rape or incest.,Yes,reproductive rights
"They want to repeal the estate tax, and that affects only 0.2% of all estates.",Yes,tax policy
I've invested billions in renewable energy initiatives to ensure we cut down our reliance on fossil fuels.,Yes,the environment
She was the one who said that we need zero emissions by 2050!,Yes,climate change
"I mean, four southern states alone have seen an increase in Border Patrol agents by 20% since I've been President.",Yes,immigration
He voted against legislation that would have provided free cancer screenings at women's clinics.,Yes,reproductive rights
The foreign aid budget is less than one percent of the federal budget.,Yes,foreign policy
The Pentagon's own audit revealed $125 billion in administrative waste.,Yes,the military
"Look, the senator was against the Paris Agreement from day one.",Yes,the environment
"He supported the Iran nuclear deal, which included no permanent bans on uranium enrichment.",Yes,foreign policy
"During my term, we built more affordable housing units than any other state in the country.",Yes,housing
"And remember, that policy alone has reduced carbon emissions equivalent to taking over 2 million cars off the road.",Yes,energy
"In 2020, the Department of Justice allocated $5 billion to combat gang violence.",Yes,crime
"For context, in 1980 the top corporate tax rate was 46%, today it’s just 21%.",Yes,tax policy
"We've had at least four bipartisan commissions over the last 30 years that have tried to solve this issue, and none have succeeded.",Yes,social security
The IRS has estimated compliance costs for businesses at over $400 billion a year.,Yes,tax policy
Our imports from Asia have grown faster than those from Europe.,Yes,foreign policy
"Now, as of last month, over two million electric vehicles were registered in the United States.",Yes,energy
The Bureau of Labor Statistics says gig economy jobs outnumber traditional jobs two to one.,Yes,employment
Federal arrests for drug offenses have gone up by 10% nationwide.,Yes,crime
