Text,class_label,topic
I established free community college programs in three states as governor.,Yes,education
"According to the Bureau of Labor Statistics, the national unemployment rate reached its lowest point in 50 years last month.",Yes,employment
"He claims to support American industries, but his company outsourced production to Vietnam in 2018.",Yes,trade
"In 2008, the Supreme Court ruled in District of Columbia v. Heller that individuals have the right to own guns for self-defense in their homes.",Yes,gun control
The CBO's latest report indicates that this proposed bill will increase the deficit by over $300 billion.,Yes,healthcare
"Last year, uh, the United Nations reported that over 200,000 refugees had fled the conflict zone.",Yes,foreign policy
"And look, according to the Pew Research Center, more Americans than ever believe their votes don’t count.",Yes,elections
The study from Johns Hopkins showed that private insurance administrative costs are double those of Medicare.,Yes,healthcare
"Under President Madison, we never had a trade surplus with Britain like we do now.",Yes,foreign policy
The senator voted against the Clean Air Act amendments in 2019.,Yes,climate change
Our forests captured enough carbon last year to offset the emissions of over 50 million cars.,Yes,climate change
He said Social Security is a 'Ponzi scheme' during his campaign in 2012.,Yes,social security
"Look, the National Education Association reports that teachers are spending an average of $479 of their own money on classroom supplies.",Yes,education
"Texas, uh, is leading in wind power production nationwide.",Yes,energy
The President claims to have brokered three historic peace deals in the Middle East.,Yes,foreign policy
I've personally pushed through the procurement of 15 new naval ships this year.,Yes,the military
A Pentagon report noted reductions in military readiness under their leadership.,Yes,foreign policy
My opponent supported the 2008 bank bailout.,Yes,the economy
"And, uh, women make 82 cents for every dollar a man makes.",Yes,employment
"You know, the DOJ report last year said community policing programs reduced crime by 25% in key areas.",Yes,crime
We have the strongest sanctions against Russia that any administration has ever enforced.,Yes,foreign policy
"And folks, truth is, the bottom line benefit didn't go to the workers, it went to CEOs.",Yes,tax policy
The average home price has skyrocketed 12% just this year.,Yes,housing
"I mean, the President said he'd distribute 500 million doses worldwide, but that hasn't been fully met, has it?",Yes,vaccines
The NRA donated over $5 million during the last election cycle.,Yes,gun control
The President promised comprehensive education reform but failed to pass any new substantial legislation.,Yes,education
I've doubled the number of border agents since taking office.,Yes,immigration
"By 2030, if current trends continue, we're facing an immigrant aging population.",Yes,immigration
"Let's not forget that under his administration, family separations hit a record high.",Yes,immigration
"You know, they said we couldn't do it, but under our administration, solar costs have dropped by 80%.",Yes,energy
I've negotiated better terms for dairy farmers with our European trade partners.,Yes,trade
The CDC says firearm deaths have surpassed automobile accidents as a leading cause of death in teens.,Yes,gun control
"Studies from the Kaiser Family Foundation show that the cost of medical bankruptcy has decreased, but it's still a top cause.",Yes,healthcare
"Economists from the University of Chicago agree, it's the highest GDP growth since 1984.",Yes,the economy
