Text,class_label,topic
"According to the Guttmacher Institute, nearly 60% of women seeking abortions are already mothers.",Yes,reproductive rights
The Senator voted against the Women's Health Protection Act.,Yes,reproductive rights
"Look, over 21 states have passed bills restricting access in just the last two years.",Yes,reproductive rights
I've pledged to defend Roe v. Wade and ensure it's not overturned.,Yes,reproductive rights
"And he opposed federal funding for Planned Parenthood, multiple times.",Yes,reproductive rights
"In Texas, the law bans abortion after six weeks, even in cases of rape or incest.",Yes,reproductive rights
"NARAL, uh, they reported that almost 90% of counties in America are without an abortion clinic.",Yes,reproductive rights
"My opponent claims to support women's rights, but she voted for the Hyde Amendment.",Yes,reproductive rights
I've passed more environmental protections than any other president in history.,Yes,the environment
"And I mean, scientists from the University of Miami found that coral reefs are declining 30% faster than we thought.",Yes,the environment
He voted against the Clean Air Act amendments three times.,Yes,the environment
"Look, the solar industry now employs more people than the coal industry in this country.",Yes,the environment
"And just last year, Tesla produced over 1 million electric vehicles, more than any other manufacturer worldwide.",Yes,the environment
"According to the EPA, his state ranks among the top five for worst air quality.",Yes,the environment
I've increased renewable energy production by 200% since taking office.,Yes,the environment
"In 2022, climate-related disasters cost the U.S. economy over $165 billion.",Yes,the environment
Inflation has hit a 40-year high under this administration.,Yes,the economy
He voted against increasing the minimum wage four times.,Yes,the economy
"Look, uh, according to the latest jobs report, we've added over 500,000 new jobs last quarter.",Yes,the economy
I've cut more regulations than any other president.,Yes,the economy
"The Congressional Budget Office, the CBO, they project this bill is going to increase the deficit by $1 trillion over the next decade.",Yes,the economy
"You know, our trade deficit with China is the largest it's ever been.",Yes,the economy
"And let me remind you, it was under his watch that unemployment reached its highest point in a decade.",Yes,the economy
The stock market has seen a 35% increase since I took office in January.,Yes,the economy
I've introduced a bill to allocate $200 billion towards affordable housing construction.,Yes,housing
My opponent voted against the Housing Trust Fund back in 2018.,Yes,housing
The National Association of Realtors says the average home price increased by 12% last year.,Yes,housing
We had the biggest drop in homelessness since 1995 during my term.,Yes,housing
No other state has seen more foreclosures than California in the past decade.,Yes,housing
"The Department of Housing and Urban Development reported 25,000 new affordable units this year.",Yes,housing
"And why didn't you support the Rent Relief Act, which would've provided $50 billion to struggling families?",Yes,housing
"According to a recent study by Habitat for Humanity, over 7 million people lack adequate housing today.",Yes,housing
The US has increased its solar energy output by 300% over the last decade.,Yes,energy
He voted against the Green New Deal five times.,Yes,energy
"Uh, look, the Department of Energy reports we're now exporting more natural gas than we import.",Yes,energy
"And China, they produce more than twice as much wind energy as any other country.",Yes,energy
"I've called for a 50% reduction in carbon emissions by 2030, held at international summits.",Yes,energy
"More importantly, offshore drilling was banned last year after the spill.",Yes,energy
"The International Energy Agency confirmed the, uh, US leads in fossil fuel subsidies worldwide.",Yes,energy
"That's like, a $1 trillion investment in infrastructure related to renewables last year.",Yes,energy
"Look, he didn't attend a single meeting on infrastructure for over two years.",Yes,infrastructure
"We've already approved 1,500 miles of new highway.",Yes,infrastructure
The mayor received a study from the Department of Transportation indicating bridge safety failures.,Yes,infrastructure
My opponent voted against the 2020 Infrastructure Bill that would have provided $200 billion in funding.,Yes,infrastructure
The EPA concluded that this new project will reduce emissions by 30%.,Yes,infrastructure
He talks about the potholes but voted against increasing the maintenance budget.,Yes,infrastructure
"Our rail system, after our new investment, is now the fastest growing in North America.",Yes,infrastructure
"And just last month, the county received $50 million in federal grants for public transportation.",Yes,infrastructure
He was for the Paris Agreement even before it was signed.,Yes,foreign policy
China's military budget has increased by 7 percent over the last year.,Yes,foreign policy
"And in 2016, they, uh, withdrew from the Trans-Pacific Partnership.",Yes,foreign policy
"According to the State Department, there are only 5 countries left without a US embassy.",Yes,foreign policy
The President has met with over 20 foreign leaders just this year.,Yes,foreign policy
"Russia, I believe, has violated the INF Treaty multiple times since 2014.",Yes,foreign policy
"Look, the UN resolution was passed with unanimous support.",Yes,foreign policy
The Senator's proposal would allocate 10 billion dollars to combat cyber warfare.,Yes,foreign policy
"And look, according to the Department of Education, we've increased funding for STEM programs by 30% over the last five years.",Yes,education
My opponent voted against the bill that would have allocated more resources to public schools in rural areas.,Yes,education
"Uh, the National Education Association has ranked us 15th in literacy rates worldwide, which is just unacceptable.",Yes,education
"And here's the thing, community college enrollment is at an all-time high right now.",Yes,education
We've got more high school students going into apprenticeships than at any point in the past decade.,Yes,education
She did nothing to prevent the cuts to arts programs in her state when she was governor.,Yes,education
"You know, I introduced legislation to ensure every classroom has broadband access, and it passed by a bipartisan vote.",Yes,education
The SAT scores this year indicate a nationwide decline after they changed the format.,Yes,education
"He cut polling station hours in 11 districts, all in predominantly minority communities.",Yes,elections
"Listen, four of the last seven governors opposed that amendment.",Yes,elections
"They've filed 52 lawsuits to challenge the mail-in ballots, and lost 41 of them.",Yes,elections
The CBO says this plan will cost about $150 million.,Yes,elections
"We've had the most secure elections process in the past 20 years, more than any administration before us.",Yes,elections
"And, uh, 27 states have adopted stricter voting ID laws just since 2020.",Yes,elections
"She suggested, on record, that the voter turnout increased by 25% after implementing those changes.",Yes,elections
He refuses—even with all these reports—to acknowledge that gerrymandering impacts minority voter representation.,Yes,elections
"Exports to China have fallen by over 15% in the last two years, according to the latest trade report.",Yes,trade
"My opponent voted against the recent trade agreement with Canada, which would've created 10,000 jobs.",Yes,trade
"Look, the US steel industry has seen a 30% increase in production since the new tariffs.",Yes,trade
"And she mentioned in a 2018 interview that tariffs are an essential tool, that's on record.",Yes,trade
"Currently, the United States is the third largest exporter of agricultural products worldwide.",Yes,trade
"You know, their administration imposed $1 billion worth of tariffs on European goods.",Yes,trade
"The CBO, again, they have said this could potentially add $300 billion to our economy over the next decade.",Yes,trade
Our trade deficit with Mexico has decreased for the first time in five years.,Yes,trade
We've increased the defense budget by over $100 billion in just the last two years.,Yes,the military
He voted against the defense bill in 2017 that would've provided more funding for veteran health care.,Yes,the military
The Pentagon stated in a report that China has more naval ships than the United States.,Yes,the military
America spends more on its military than the next ten countries combined.,Yes,the military
"Under my administration, we've modernized over 50% of our nuclear arsenal.",Yes,the military
She mentioned the troop levels in Afghanistan were higher than in the past two decades.,Yes,the military
"Since 2001, we've spent nearly $6 trillion fighting wars overseas.",Yes,the military
"He claims to support the troops, yet he voted against pay raises for enlisted personnel three times.",Yes,the military
"Look, Social Security's gonna be insolvent by 2035 if we don't make some changes.",Yes,social security
My opponent voted against the plan that would have extended the solvency of Social Security by raising the retirement age.,Yes,social security
"You know, back in 2008, the AARP reported that over 9 out of 10 seniors rely on Social Security for their income.",Yes,social security
And this administration has tried to cut Social Security benefits by $500 billion.,Yes,social security
I've introduced legislation that guarantees no cuts to Social Security for anyone currently in or near retirement.,Yes,social security
The Social Security Trust Fund holds more than $2.9 trillion in treasury bonds.,Yes,social security
He was part of the committee that proposed privatizing Social Security.,Yes,social security
"Experts from the Urban Institute estimate the average retiree will receive around $500,000 in lifetime Social Security benefits.",Yes,social security
"We've reduced the federal deficit by over 50% since taking office, and uh, that's according to the CBO.",Yes,the economy
My opponent voted against raising the minimum wage ten times.,Yes,the economy
"Look, under my administration, unemployment dropped to the lowest level in the last 50 years.",Yes,the economy
"We've seen, what, over 300,000 new jobs created in the renewable energy sector alone in the past two years?",Yes,the economy
The tariffs on Chinese products have cost American consumers $12 billion in the last year.,Yes,the economy
And more businesses filed for bankruptcy in that state last year than any other in the nation.,Yes,the economy
"I mean, during my tenure, we've achieved a 3% GDP growth rate, something the prior administration failed to accomplish.",Yes,the economy
The labor force participation rate for women has actually increased by 2 percentage points since 2021.,Yes,the economy
"In 2019, my opponent voted against the Housing Affordability Act, which would have tripled funding for low-income housing.",Yes,housing
The city of San Francisco alone has seen a 35% increase in rent prices over the last five years.,Yes,housing
"According to the National Realtors Association, home sales have dropped by 12% this quarter compared to last year.",Yes,housing
"Look, under my administration, we've built more affordable housing units than the past two administrations combined.",Yes,housing
The Department of Housing and Urban Development reports that homelessness in America has increased by 5% in the last year.,Yes,housing
She didn't even support the legislation that would've given first-time homebuyers a tax credit.,Yes,housing
"It's crucial to note that New York City has one of the highest homelessness rates in the nation, yet less funding has been allocated compared to smaller states.",Yes,housing
"He claimed that zoning laws haven't changed, but actually, three major amendments were passed last year alone.",Yes,housing
"The Senator's plan would raise taxes on middle-income families by $2,000 a year.",Yes,tax policy
"In the last decade, corporate tax rates have dropped to the lowest levels since 1973.",Yes,tax policy
He did vote against the Tax Relief and Health Care Act in 2006.,Yes,tax policy
"According to the IRS, the tax audit rates for low-income households have increased significantly since 2010.",Yes,tax policy
"I mean, look, we're talking about 70% of American corporations paying zero in federal taxes.",Yes,tax policy
"They claim the policy won't affect the deficit, but the nonpartisan CBO says it'll increase it by $500 billion over ten years.",Yes,tax policy
"We have, without a doubt, the highest tax burden for small businesses compared to any developed nation.",Yes,tax policy
He's proposed to close $50 billion in tax loopholes used by large oil companies.,Yes,tax policy
Over 80% of farm workers in California are undocumented immigrants.,Yes,immigration
"Uh, less than 3% of the people who came here last year were asylum seekers according to the State Department.",Yes,immigration
"And, you know, he voted against the immigration reform bill back in 2013.",Yes,immigration
"We have, let's be clear, more border patrol agents right now than at any point in history.",Yes,immigration
"According to the Migration Policy Institute, one in four immigrants work in the healthcare sector.",Yes,immigration
"The truth is, ICE deported over 200,000 people last year alone.",Yes,immigration
"Look, the Congressional Budget Office estimates that this new policy could increase migration by about 15%.",Yes,immigration
"He didn't vote for it when he had the chance, not once but twice.",Yes,immigration
The Department of Education found that only 3 out of 10 students can read at grade level.,Yes,education
"Uh, my plan spends $150 billion on community colleges.",Yes,education
He voted against the bill to expand charter schools.,Yes,education
"According to the NEA, teacher salaries have dropped by 5% in the last decade.",Yes,education
I've increased funding for STEM education by 20%.,Yes,education
"Look, in Germany, they graduate 95% of their high school students.",Yes,education
There's a study from Stanford that shows smaller class sizes improve student outcomes by 15%.,Yes,education
She said in 2019 that free college is a top priority.,Yes,education
More than 200 million Americans have been fully vaccinated against COVID-19.,Yes,vaccines
He voted against funding for vaccine distribution last year.,Yes,vaccines
"Look, the influenza vaccine reduces your odds of getting the flu by up to 60%.",Yes,vaccines
"According to the CDC, only 54% of eligible teenagers have received the COVID booster.",Yes,vaccines
We have administered more vaccinations in the first year of this pandemic than during the entire polio eradication effort.,Yes,vaccines
"My opponent claims these vaccines aren't effective, but studies show they're 95% effective against severe illness.",Yes,vaccines
"And, more importantly, that's more doses than any other country except India.",Yes,vaccines
Pfizer's vaccine was given emergency use authorization in December 2020.,Yes,vaccines
"You know, last year over 30,000 people died from gun violence in the United States.",Yes,gun control
"He keeps saying there hasn't been any action, but did he forget the 2008 bipartisan gun legislation he opposed?",Yes,gun control
"Look, the CDC has reported that states with universal background checks have 15% fewer firearm deaths.",Yes,gun control
And my opponent conveniently ignores that comprehensive study from Johns Hopkins showing a drop in urban gun crime after their licensing laws passed.,Yes,gun control
I was endorsed by every major police organization when I proposed legislation on stricter background checks.,Yes,gun control
She voted against closing the gun show loophole twice!,Yes,gun control
There are more gun shops in America than McDonald's and Starbucks combined.,Yes,gun control
"After Columbine, we implemented a stricter assault weapons ban in our state with bipartisan support.",Yes,gun control
The Department of Homeland Security reported last month that 2 million people were apprehended at the border in the last fiscal year.,Yes,immigration
"I spearheaded the initiative that granted citizenship pathways to over 300,000 DREAMers.",Yes,immigration
"Look, under my administration, we've increased border patrol funding by 25%.",Yes,immigration
"He voted against the Immigration Reform Act in 2013, and that's a fact.",Yes,immigration
"According to the Migration Policy Institute, net migration from Mexico has been declining for the past decade.",Yes,immigration
"We now have, I think, the highest percentage of foreign-born residents since 1890.",Yes,immigration
The National Immigration Forum says that eliminating DACA would cost the U.S. economy at least $460 billion over the next decade.,Yes,immigration
"And by the way, we have more ICE agents deployed today than ever before.",Yes,immigration
"Look, more than 70% of our electricity comes from coal-fired plants.",Yes,the environment
"We've reduced emissions by 30% since 2005, that's a fact.",Yes,the environment
He voted against the Green New Deal.,Yes,the environment
"According to the EPA, air pollution costs the economy $100 billion annually.",Yes,the environment
We have 5 ocean clean-up projects currently underway.,Yes,the environment
The Paris Accord doesn't require China to cut emissions for another decade.,Yes,the environment
My opponent shut down more than 500 renewable energy projects.,Yes,the environment
"And let's be clear, 45% of endangered species have lost their habitats due to industrial expansion.",Yes,the environment
We built more affordable housing units in the last four years than in the previous decade combined.,Yes,housing
"The average rent in New York City is now higher than it’s ever been, upwards of $3,000.",Yes,housing
My opponent voted against the Housing Relief Act back in 2019.,Yes,housing
"If you look at the numbers, homeownership among millennials has plummeted by 25% over the last ten years.",Yes,housing
We've reduced homelessness by 15% in the last year alone.,Yes,housing
"They promised 50,000 new housing units, but three years later, where are they?",Yes,housing
"In cities like San Francisco, zoning laws are some of the strictest in the nation, preventing new developments.",Yes,housing
"According to a recent HUD report, nearly 11 million families spend over half of their income on rent.",Yes,housing
He voted against increasing teachers' salaries by 15% in 2022.,Yes,education
The Department of Education projects that student debt will reach $2 trillion by 2025.,Yes,education
"Look, she talked about investing in community colleges, yet voted to cut their funding just last year.",Yes,education
"My opponent, during his last term, closed more than 30 public schools in urban areas.",Yes,education
The National Education Association supports our plan to reduce class sizes.,Yes,education
"You know, we've dedicated more funds to STEM education initiatives than any administration before us.",Yes,education
"Our literacy rates have improved; in fact, we're now ranked 10th globally.",Yes,education
"He claims he supports charter schools, but hasn't introduced a single policy promoting them.",Yes,education
"My opponent voted against the sanctions on Iran, which drastically weakened our bargaining position.",Yes,foreign policy
"According to the CIA, there are over 50 Chinese intelligence officers operating in key positions within the United States.",Yes,foreign policy
"We've increased trade with Canada by 40% in the last three years, making it our largest trading partner.",Yes,foreign policy
"He was praising the Russian election process just a week before they invaded Ukraine, which is quite concerning.",Yes,foreign policy
Our military aid to Ukraine since the conflict began has totaled over $25 billion.,Yes,foreign policy
"The United Nations, uh, estimates that over 2 million refugees have fled the conflict zone since last year.",Yes,foreign policy
And those trade tariffs? They cost American consumers an estimated $1.4 billion every month.,Yes,foreign policy
"We now have international agreements, supported by over 190 countries, to reduce carbon emissions by 2030.",Yes,foreign policy
"In the last four years, we've added 12 million new jobs to our economy, which is the most since any administration in the past 50 years.",Yes,employment
"He voted against the minimum wage increase, not just once, but five times since 2015.",Yes,employment
"According to the Bureau of Labor Statistics, the unemployment rate for college graduates is actually lower than that for high school graduates.",Yes,employment
"Now, look, our initiative to support small businesses resulted in over a hundred thousand new applications for business licenses just last year.",Yes,employment
"And the Senator keeps talking about job losses, but he won't admit that his state's job growth has lagged behind the national average for two consecutive years.",Yes,employment
A study by the National Employment Law Project found that 58% of new jobs created after the recession were low-wage positions.,Yes,employment
He didn't sign the bill that would've provided extended unemployment benefits to millions who needed it during the pandemic.,Yes,employment
"We increased funding for vocational training programs by 30% to help people transition into new sectors, especially green tech.",Yes,employment
We've reduced CO2 emissions by 30% since 2005.,Yes,the environment
The Senator voted against the Clean Air Act amendment in 2015.,Yes,the environment
"Look, 70% of the world's coral reefs are threatened due to climate change as per NOAA.",Yes,the environment
"We have more solar panels installed now than any other country, just surpassing China.",Yes,the environment
"You know, the EPA estimates the new regulation could save $1 billion in health costs annually.",Yes,the environment
He's proposed drilling in 12 national parks.,Yes,the environment
The Arctic has warmed almost twice as fast as the rest of the planet in the last four decades.,Yes,the environment
"Uh, we've created nearly 500,000 green jobs in the past five years.",Yes,the environment
"Look, unemployment's at its lowest since 1969.",Yes,employment
I created 5 million jobs in my first three years.,Yes,employment
The Department of Labor reported a decrease in jobless claims last quarter.,Yes,employment
He's against every minimum wage increase we've proposed.,Yes,employment
We're investing more in vocational training than ever before.,Yes,employment
"You know, the CBO, uh, they're saying this will shrink the workforce.",Yes,employment
My opponent wants to cut half a million government jobs.,Yes,employment
"And, Joe, under your plan, small businesses face a 30% tax hike.",Yes,employment
"Over the past decade, we've sold more weapons to Saudi Arabia than at any time since World War II.",Yes,foreign policy
"He voted against the sanctions on Iran in 2014, which would've put more pressure on their nuclear program.",Yes,foreign policy
The UN has reported that over 3 million people have been displaced due to the conflict in Yemen.,Yes,foreign policy
"And he talks tough, but during his tenure, our allies actually faced an increase in tariffs by over 25%.",Yes,foreign policy
"I mean, we're looking at the most extensive trade deficit with China ever recorded.",Yes,foreign policy
"And more importantly, that treaty didn't reduce a single warhead.",Yes,foreign policy
Two-thirds of the NATO budget is funded by the United States.,Yes,foreign policy
"My opponent mentioned the Paris Accord, but let's not forget he said in 2015 it was merely symbolic.",Yes,foreign policy
I've increased funding for the VA by 25% since taking office.,Yes,the military
He voted against the defense budget that would've included improved cyber-defense systems.,Yes,the military
"In 2022, we trained over 10,000 service members in advanced AI technologies.",Yes,the military
The Pentagon reported that Russia's military budget is now less than a tenth of ours.,Yes,the military
Our military spending is the highest it's been since the Cold War.,Yes,the military
The Navy didn't meet its recruitment goals last year.,Yes,the military
"We have the strongest military force in the world, hands down.",Yes,the military
"And according to the GAO, the project was over budget by $3 billion.",Yes,the military
"We've got over 28 million Americans still without health insurance coverage in this country, despite all the promises.",Yes,healthcare
"Look, my opponent supported the 2013 amendment that cut $716 billion from Medicare.",Yes,healthcare
"The pharmaceutical companies, they have spent nearly $300 million this year alone on lobbying against prescription drug reform.",Yes,healthcare
"The Congressional Budget Office, uh, said this healthcare bill will reduce the deficit by $150 billion over the next decade.",Yes,healthcare
He voted against the 2009 bill that expanded children's health insurance.,Yes,healthcare
"The U.S. spends more per capita on healthcare than any other nation, yet our outcomes aren't the best.",Yes,healthcare
"Uh, studies have shown that the single-payer system would cover everyone for about the same cost we're paying now.",Yes,healthcare
"Since 2010, we've cut the uninsured rate by nearly half, but there's more to do.",Yes,healthcare
"We spent $2 trillion on foreign wars over the past decade, my friends.",Yes,foreign policy
"Look, as of last year, we've reduced our nuclear arsenal by 30%.",Yes,foreign policy
She was the one who said it was a good idea to negotiate with North Korea without preconditions.,Yes,foreign policy
The last administration increased defense spending by $150 billion.,Yes,foreign policy
"The coalition we built, with over 40 nations in the Middle East, is the biggest since World War II.",Yes,foreign policy
I've taken more flights to meet with foreign leaders in Asia than any Secretary of State before me.,Yes,foreign policy
Our trade deficit with China is at its highest since 2010.,Yes,foreign policy
"According to the UN, over 600,000 civilians displaced in the Syrian conflict just this year.",Yes,foreign policy
"We have, uh, more oil production now than any other administration before us.",Yes,energy
"According to, the Department of Energy, wind energy costs have dropped more than 50% in the last decade.",Yes,energy
My opponent voted against the Clean Energy Bill six times.,Yes,energy
We're gonna create 2 million new green jobs by 2025.,Yes,energy
China invests more annually in renewable energy than the US and Europe combined.,Yes,energy
"He said it himself, he believes climate change is a hoax.",Yes,energy
The International Energy Agency reported that fossil fuel subsidies worldwide were $450 billion last year.,Yes,energy
"And, get this, our solar capacity is expected to triply increase by 2030.",Yes,energy
We have more illegal immigrants crossing the border today than in any year under the previous administration.,Yes,immigration
The Senator sponsored legislation back in 2013 that called for a pathway to citizenship for the Dreamers.,Yes,immigration
My opponent voted against increasing funding for border security just last year.,Yes,immigration
"Look, according to the Pew Research Center, immigrant workers accounted for 17% of all employed workers in the United States in 2021.",Yes,immigration
And you know what? Only 3% of the asylum claims have been processed in the past two years.,Yes,immigration
"We're seeing an uptick, 25% higher deportations this year versus last.",Yes,immigration
"In fact, California alone accounts for over 24% of the undocumented immigrant population in the United States.",Yes,immigration
"He talks about family separation policies, but he fails to mention his administration implemented stricter measures in 2017.",Yes,immigration
"Last year alone, over 430,000 seniors were taken out of poverty.",Yes,social security
Social Security can't pay full benefits beyond 2033 without changes.,Yes,social security
"You know, the Social Security Trust Fund will be exhausted in just 11 years.",Yes,social security
"He voted to cut $500 billion from Medicare, which affects Social Security.",Yes,social security
The proposal would increase the solvency of Social Security by 75 years.,Yes,social security
"According to the CBO, raising the retirement age to 70 saves $100 billion.",Yes,social security
My opponent called it a Ponzi scheme during his 2015 campaign.,Yes,social security
"That October report found that, uh, 10,000 people a day are retiring.",Yes,social security
"Last year, the crime rate in Chicago rose by 13%.",Yes,crime
My opponent voted against the crime bill that would've increased funding for police training.,Yes,crime
There are over two million people currently incarcerated in the United States.,Yes,crime
The Department of Justice report showed that body camera use can reduce complaints against officers by 17%.,Yes,crime
"He's been an advocate for private prisons, which studies show increase recidivism by 15%.",Yes,crime
The new policy reduced car thefts by almost 20% in its first year.,Yes,crime
"Look, according to the FBI, violent crime has decreased by 5.3% nationwide.",Yes,crime
"In fact, we spend around $80 billion annually, and the recidivism rates haven't budged.",Yes,crime
"The unemployment rate is at its lowest in 50 years, and that's a fact.",Yes,employment
"Under my administration, we've added 7 million jobs so far.",Yes,employment
"He talks about job growth, but during his tenure, manufacturing jobs declined.",Yes,employment
"The policy my opponent supports would result in a loss of 300,000 jobs, according to the Labor Department.",Yes,employment
"Look, most economists agree that boosting the minimum wage won't have the dire effects he claims.",Yes,employment
"In the last two years, wages have increased by 3%, more than any period under the previous administration.",Yes,employment
"I've been on the ground in coal country, and people there don't have the jobs you promised.",Yes,employment
Our STEM graduates have higher employment levels than any other field.,Yes,employment
"According to the World Bank, Russia's GDP has shrunk by 2.5% since last year.",Yes,foreign policy
The UN said over 3 million refugees have crossed into neighboring countries from Syria.,Yes,foreign policy
She voted against increased sanctions on Iran in 2021.,Yes,foreign policy
"You know, the Paris Agreement that we rejoined covers over 195 countries, a monumental task.",Yes,foreign policy
"And uh, our military aid to Ukraine has topped $48 billion this year alone.",Yes,foreign policy
"The State Department issued 1,200 sanctions against North Korean entities in the past five years.",Yes,foreign policy
"I mean, our trade surplus with Canada is the highest it’s been since 2008.",Yes,foreign policy
"In 2020, the President signed the biggest defense bill in history at $740 billion.",Yes,foreign policy
"Under my administration, 90% of ISIS territory was recaptured.",Yes,foreign policy
"Look, the Senator was against the Iran nuclear deal, which has prevented them from developing nuclear weapons.",Yes,foreign policy
And it's not just me saying this; the UN has issued reports showing increased war crimes in this region.,Yes,foreign policy
He supported the arms sale to Saudi Arabia without considering the human rights violations.,Yes,foreign policy
We're spending $700 billion on military defense this year alone.,Yes,foreign policy
"Uh, NATO's budget has increased significantly since 2016, with member countries contributing more.",Yes,foreign policy
"You know, China invested over $100 billion in Africa last year.",Yes,foreign policy
"Under her leadership, the number of refugees allowed into the country has decreased by half.",Yes,foreign policy
"According to the CDC, over 90% of Americans have received at least one dose of the COVID-19 vaccine.",Yes,vaccines
My opponent voted against the bill that would have provided funding for vaccines in rural areas.,Yes,vaccines
"You know, the Pfizer vaccine was the first one to receive full FDA approval.",Yes,vaccines
The World Health Organization has stated that fully vaccinated individuals are significantly less likely to end up hospitalized.,Yes,vaccines
And he says his administration distributed more vaccine doses per day than any other administration during a similar timeframe.,Yes,vaccines
"I mean, look, she supported mandates that would require children to be vaccinated before attending public school.",Yes,vaccines
"In 2022, we saw the highest global rate of new vaccinations since records began.",Yes,vaccines
"Look, uh, more than 2 billion doses have been administered worldwide within the first year of vaccine availability.",Yes,vaccines
The unemployment rate has decreased by nearly 2% over the past year.,Yes,employment
"And during my tenure, we've brought back more manufacturing jobs than any administration in the last 50 years.",Yes,employment
The Bureau of Labor Statistics reported that there are still 7 million job openings that are unfilled.,Yes,employment
My opponent opposed the minimum wage increase that would've helped millions of hardworking Americans.,Yes,employment
"We invested over $100 billion into infrastructure projects, creating thousands of new jobs in every state.",Yes,employment
"He supported the trade agreement that cost us 300,000 American jobs.",Yes,employment
The economic report from last quarter shows the highest employment growth in the tech sector.,Yes,employment
The Chamber of Commerce said this policy would lead to job cuts in key industries.,Yes,employment
"Look, the median home price in this country has jumped by 45% over the last three years.",Yes,housing
My opponent voted against the affordable housing bill in 2022.,Yes,housing
We’ve reduced homelessness in our state by 15% since implementing our new policy.,Yes,housing
The National Association of Realtors says first-time buyers are down to 26% of the market.,Yes,housing
"Uh, the state of Florida has one of the highest rates of eviction in the nation.",Yes,housing
I've been the mayor who built more affordable housing units than any other in my city's history.,Yes,housing
"And don’t forget, we saw a 6% increase in rent control violations last year.",Yes,housing
He supported the tax credit that helped cut home energy costs by an average of $900 per family.,Yes,housing
"We’ve fixed over 60,000 miles of roadways since last year.",Yes,infrastructure
He opposed the infrastructure bill that would've funded the Gateway Tunnel project.,Yes,infrastructure
"Our bridges are still rated as some of the worst in the industrial world, ranking just above India's.",Yes,infrastructure
"The Secretary of Transportation himself said the plan will create roughly 500,000 new jobs.",Yes,infrastructure
"I mean, didn't it say right there in the American Society of Civil Engineers report that our railways need $876 billion in upgrades?",Yes,infrastructure
We've secured more funding for clean water infrastructure than any administration before.,Yes,infrastructure
"Look, just last week, the EPA reported that lead contamination affects 10 million homes.",Yes,infrastructure
He voted against the broadband expansion that would've reached 30 million rural Americans.,Yes,infrastructure
There's a survey by Pew Research that found 60% of Americans support legal access to abortion in all or most cases.,Yes,reproductive rights
She voted at least twice against legislation that would've secured federal funding for Planned Parenthood.,Yes,reproductive rights
"In, uh, 1973, Roe v. Wade was decided, legalizing abortion across the United States.",Yes,reproductive rights
"And more importantly, in the last decade, over 400 pieces of legislation in various states sought to restrict abortion access.",Yes,reproductive rights
"Now, my opponent has said repeatedly that she wouldn't appoint judges who'd uphold Roe v. Wade.",Yes,reproductive rights
"According to Guttmacher Institute, 19 states made at least 106 abortion restrictions in the first half of this year.",Yes,reproductive rights
"The Hyde Amendment prevents federal funds from being used for abortion except in cases of rape, incest, or life endangerment.",Yes,reproductive rights
"He claims that, under my administration, abortions increased by 25%, but, uh, that's not supported by any reputable data.",Yes,reproductive rights
