Text,class_label,examples
"And I can tell you looking at you right now, in all cases those answers were affirmative.",No,
"The American Medical, Hospital Association, the Nurses Association, the Catholic Hospital Association all said hundreds of hospitals could close and people would be hurt badly under the Dole-Gingrich Medicare plan that I vetoed.",Yes,
And it was major -- a major factor in bringing about the end of the Cold War.,No,
"I said that our economic plan would produce eight million jobs, we have ten and a half million new jobs.",Yes,
And we do have to have change and people who never take responsibility for anything when it happens on their watch and people who are in charge --,No,
The governor has proposed skipping a generation of technology.,Yes,
They don't like it when there's an unfair pounding and kind of hooting about people.,No,
"If Iran acquires nuclear weapons, all the other countries will acquire them, too.",No,
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",Yes,
"We have a gentleman down in Nicaragua who is on contract to the CIA, advising -- supposedly on military tactics -- the contras.",Yes,
I do not think that they are.,No,
But I have no loans with Russia.,Yes,
"Now, whether it's character or judgment -- whatever it is -- I have a big difference here on this issue and so we'll just have to see how it plays out.",No,
"If I knew of three new weapons systems that I thought were purely waste and weren't protected by the Congress, they wouldn't be in the budget.",No,
"I remember being in a high school in my own state as we were organizing something we call the Governor's Alliance Against Drugs, and a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help.",No,
"And it's estimated that that will create 800,000 new jobs.",Yes,
"Look, this is the year -- this is in the aftermath of Columbine, and Paducah, and all the places in our country where the nation has been shocked by these weapons in the hands of the wrong people.",No,
But that was 10 years before you took office.,Yes,
That's not what I'm going to do.,No,
"I don't know how you can govern in this country when you look at New York City and you see that 50 percent of the black males there are unemployed, when you see 40 percent of Hispanic children -- of black children in some cities -- dropping out of high school.",Yes,
"I believe that the only unpopular measures, actually, that could be, or would be applied, would be unpopular with the government, and with those.",No,
"I want to increase spending 14 percent, that's how simple it is.",No,
"Yes, we have a $263 billion deficit.",Yes,
"Some of them are in public life in the Senate, the Congress.",No,
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.",Yes,
"You know, last year up to this time, we've lost 700,000 jobs in America.",Yes,
"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs.",Yes,
I believe we ought to fully fund the Land and Water Conservation Fund to -- with half the money going to states so states can make the right decisions for environmental quality.,No,
Appreciate the sacrifices their families make.,No,
"These high interest rates -- real rates that have doubled under this administration -- have had the same effect on Mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache.",Yes,
There are many of the points that he has made that I would like to comment upon.,No,
"He said he thought Saddam Hussein was a grave threat, and now he said it was a mistake to remove Saddam Hussein from power.",Yes,
I think you've seen tonight in this debate that Governor Reagan and I have agreed on exactly one thing - we are both against the reimposition of a peacetime draft.,Yes,
I was responsible for the amendment with Senator Monroney in 1954 to strengthen our ground forces.,Yes,
"But when Governor Romney says that he has a very different economic plan, the centerpiece of his economic plan are tax cuts.",Yes,
"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick.",Yes,
"Well, if we put another two or perhaps three justice on, that's really what's going to be -- that will happen.",No,
You're going to get a repeat of the last four years.,No,
"It's happening in other states that we visit, too.",No,
The answer was we got...,No,
"I've watched him with the first lady, who I admire a great deal, and his daughters.",No,
Well I would first say he should have been tackling it for the last seven years.,No,
More progress in the past eight years than in the whole eighty years before.,Yes,
I'd like to be that leader with your support.,No,
We do not need 4 more years of an economic theory that doesn't work.,No,
"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days.",Yes,
He was criticizing President Reagan.,Yes,
And I know they say it doesn't rank anywhere on the polls.,No,
But I am not going to shortchange our troops in harm's way.,No,
"You know, I think when we talk about the Supreme Court, it really raises the central issue in this election, namely, what kind of country are we going to be?",No,
"I believe that we should meet our commitments, and if the Chinese Communists attack the Pescadores and Formosa, they know that it will mean a war.",No,
Governor Romney says he wasn't referring to Arizona as a model for the nation.,No,
"So, my heritage as a Southerner, my experience in the Oval Office, convinces me that what I have just described is a proper course for the future.",No,
Joe Lieberman and I gave them six months to clean up their act.,Yes,
"At the time, Mr. Gannon, that I made the recommendation for a $28 billion tax cut - three-quarters of it to go to individual taxpayers and 25 percent to American business.",Yes,
We have a problem with litigation in the United States of America.,Yes,
"But I will tell you what isn't fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the United States Congress.",Yes,
"If drugs were legal, I don't think he'd be alive today.",No,
"But what it does say is that ""insurers, you've got to take everybody.""",No,
"As I told you, we've just got a report that said over the past 13 months, we've created 1.9 million new jobs.",Yes,
We all understand what this country has become because talent from all around the world wants to come here.,No,
"Number two, trade -- I'll crack down on China, President Bush didn't.",Yes,
How much for my family?,No,
"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",Yes,
We have the highest foreign debt in history.,Yes,
I will put Medicare and Social Security in a lockbox and protect them.,No,
"Mr. Ellis, I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it, is entirely spurious and it's dangerous to say this to the people.",No,
"Look, I respect his children.",No,
"And, finally, who would you give your pension fund and your savings account to manage?",No,
"I promised, when we took office, that we would reduce inflation.",Yes,
"So the Ford administration has done a good job in helping our good ally, Israel, and we're dedicated to the survival and security of Israel.",No,
"And over time, that, I think, is going to be a better recipe for economic growth than the -- the policies of President Bush that John McCain wants to -- wants to follow.",No,
"But they really want the carried interest provision, which I believe Hillary's leaving.",No,
The quality of the air is cleaner since I've been the president of the United States.,Yes,
And I know there are some in our party that disagree with that sentiment.,No,
"In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then-Democratic Governor -- signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder.",Yes,
"I think that in the aftermath of the Cold War, it's time for us to do something very similar, to step up to the plate, to provide the leadership on the environment, leadership to make sure the world economy keeps moving in the right direction.",No,
This is uh - what the American people want.,No,
"Now, to suggest that because two Republican presidents tried to pass the SALT treaty - that puts them on its side - I would like to say that President Ford, who was within 90% of a treaty that we could be in agreement with when he left office, is emphatically against this SALT treaty.",Yes,
"We come up with practical, common sense solutions for problems that we're confronted with.",Yes,
"I wouldn't pick a judge who said that the Pledge of Allegiance couldn't be said in a school because it had the words ""under God"" in it.",No,
The Affordable Care Act extended the solvency of the Medicare Trust Fund.,Yes,
"In fact, just today business organizations like the United States Chamber of Commerce, which generally are pretty supportive of Republicans, said that this would lead to the unraveling of the employer-based health care system.",Yes,
And there are a long list of thing.,No,
"It resulted also in an ability to reshape our court system, our prison system, our education system, our mental health programs and - and a clear assignment of responsibility and - and authority and also to have uh our people once again understanding control our government.",Yes,
I have a realistic approach to trade.,No,
I can't find a job.,No,
They're going to many other countries.,Yes,
"And to do the job, you can't cut the money for it.",No,
But we have a very different view about how to make America stronger and safer.,No,
"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.",Yes,
"We've got 20 million names on a computer in Washington, D.C. of people who should not have guns.",Yes,
"He now also aligned with Iran, who we made very powerful.",Yes,
People in the coal industry feel like it's getting crushed by your policies.,Yes,
I believe when we're strongest when we reach out and lead the world and build strong alliances.,No,
You also provide opportunity scholarships so low income parents will have the same choice that others have in sending their children to better schools.,No,
"If you take it out of the surplus in the trust fund, that means the trust fund goes bankrupt in this generation within 20 years.",Yes,
"And if I heard the statement day before yesterday, you said you would order -- he said he would order his FDA appointee to review the decision.",Yes,
That was facilitated in part because we had ended the war in Iraq.,No,
"I will only say this, however, in addition: to do what Senator Kennedy has suggested - to suggest that we will surrender these islands or force our Chinese Nationalist allies to surrender them in advance - is not something that would lead to peace; it is something that would lead, in my opinion, to war.",No,
This is a family tax cut.,No,
"When he selected his vice presidential running mate, he selected a man who had voted against most of these proposals and who opposes them at the present time.",Yes,
"And when we are strong and when we are first, then freedom gains; then the prospects for peace increase; then the prospects for our society gain.",No,
They'll make things happen to create jobs here in the United States.,No,
"But that being said, we will create an economic machine the likes of which we haven't seen in many decades.",No,
This president chose a tax cut over homeland security.,Yes,
He also said in December of 2003 that anyone who doubts that the world is safer without Saddam Hussein does not have the judgment to be president.,Yes,
Let -- let -- let's...,No,
We have spent $4 trillion worth.,Yes,
I have fought to cut spending.,Yes,
And we are winning in Iraq.,Yes,
But let's look at the overall record.,No,
"But the problem is, he hasn't described what exactly we'd replace it with, other than saying we're going to leave it to the states.",Yes,
I don't think that means you're soft on drugs.,No,
"Thirdly, in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election.",Yes,
And a lot of our military are underpaid.,Yes,
"In addition, uh - the Department of Justice is fully enforcing, and enforcing effectively, the Voting Rights Act, the legislation that involves jobs, housing for minorities, not only blacks but all others.",Yes,
"So, shift from oil to coal, emphasize research and development on coal use and also on solar power, strict conservation measures, not yield every time that the special interest groups uh - put pressure on the president like uh this administration has done, and use atomic energy only as a last resort with the strictest possible safety precautions.",No,
We've had the lowest rate of increase of economic growth in the last nine months of any major industrialized society in the world.,Yes,
Their hope is that we grow weary and we leave.,No,
"A family of four making $40,000 received about $1,700 in tax relief.",Yes,
We're spending about $7 billion.,Yes,
"But I believe that's not what the American people want, and when he said, when he said at the convention, ideology doesn't matter, just competence, he was moving away from his own record, from what his passion has been over the years.",Yes,
"When they sell in -- automatic, 16 percent, approximately.",Yes,
I - I accomplished this with s - substantial reductions in employees in some departments.,Yes,
