Text,class_label
"Medicare is not getting less expensive; medical care for the elderly is getting more expensive, with greater deductibles, with fewer benefits, the kinds of things we've had under this Administration that have cut and chopped and reduced the kind of benefits that one gets under Medicare.",Yes
"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.",Yes
Less dependency upon foreign sources of crude is good for consumers.,Yes
"But when -- when Governor Romney says that he'll replace it with something, but can't detail how it will be in fact replaced and the reason he set up the system he did in Massachusetts was because there isn't a better way of dealing with the preexisting conditions problem.",Yes
"Now, with respect to immigration reform, the president broke his promise on immigration reform.",Yes
We've piled up over a trillion dollars in debt and the next president of the United States is going to have to make some choices.,Yes
"And I think immediately following the Republican Convention, there was about a ten-point spread.",Yes
"For example, we uh - proposed about $12 million to add between four and five hundred more employees for the National Park Service.",Yes
"To this day, he has never had a hearing.",Yes
"He failed to take on somebody else -- the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running the costs of medical care up 25 to 50 billion.",Yes
"When you're attacked for your military record, I immediately said it was inappropriate, it had no place in this campaign, and I rejected it.",Yes
"By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro.",Yes
"And so do all of her donors, or most of her donors.",Yes
"And, yes, Senator Obama calls for more troops, but what he doesn't understand, it's got to be a new strategy, the same strategy that he condemned in Iraq.",Yes
"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.",Yes
So in my state we toughen up the juvenile justice laws.,Yes
"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.",Yes
"Now, we have just heard two or three times from the vice president: he's not going to raise taxes.",Yes
And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.,Yes
"Almost every lawyer says, you don't release your returns until the audit's complete.",Yes
"I do want to say that I was just endorsed -- and more are coming next week -- it will be over 200 admirals, many of them here -- admirals and generals endorsed me to lead this country.",Yes
"Thousands of jobs leaving Michigan, leaving Ohio.",Yes
A hundred thousand Americans a month have lost their health insurance just in the last 4 years.,Yes
"We have now employed eighty-eight million people in America, the largest number in the history of the United States.",Yes
And it costs more to keep them in prison than it does to send them to Harvard.,Yes
And I would also point out that Senator Kennedy left out a part of the cost of that program - a twenty-five percent rise in food prices that the people would have to pay.,Yes
"Immediately before the Kansas City convention, he added back another one point eight billion dollars in the defense budget.",Yes
"And meanwhile, North Korea has got nuclear weapons.",Yes
"And that is when their jobs come up from a dollar an hour to $6 an hour, and ours go down to $6 an hour; then it's leveled again, but in the meantime you've wrecked the country with these kind of deals.",Yes
Abraham Lincoln came to the presidency in 1860 after a rather little known uh - session in the House of Representatives and after being defeated for the Senate in fifty-eight and was a distinguished president.,Yes
More and more people get on the rolls as poverty increases.,Yes
There's a special protocol recently been passed that allows for inspections.,Yes
"I think also what you need to think about is not the immediate, but what about Medicare?",No
"I know the morality that's prompting that question, and I respect it enormously.",No
"""Fortunately, she didn't hold me to that deal.",No
That's why they call the President the Commander in Chief.,No
"And so a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us.",No
I'm going to let him keep his wealth.,No
I know what's happened over the course of the past eight years.,No
"If they can't get a loan, that means that they can't make payroll.",No
"When I was a young man, my father was a senator opposed to the Vietnam War.",No
I get a 10-point spot.,No
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.",No
You got two years to look for a job.,No
"We probably disagree a little bit as to numbers and amounts and what we're going to do, but perhaps we'll be talking about that later.",No
We have worked hard for peace and freedom.,No
"It has been the policy of the United States, Democrats and Republicans, to do everything we could to reduce the proliferation of nuclear weapons.",No
I don't say the Democrats are united in their support of the program.,No
And the way you kill expansions is to raise taxes.,No
We need to have more second chance programs.,No
"Programs that we need, we should make them work better.",No
"It's time to put the American people first, to invest and grow this economy.",No
"And contrary to what the President says, I think their record on the environment is inexcusable and often shameful.",No
And taking us back to those kinds of strategies that got us into this mess are not the way that we are going to maintain leadership in the 21st century.,No
We look to Europe uh - to Asia because the struggle is in the underdeveloped world.,No
"Well, that sounds very good, but it's very wrong.",No
And we're asking to be able to allow you to get them.,No
"Well, I think the national debt affects everybody.",No
I don't think that even if that effort fails that it will be necessary to carry on tests in the atmosphere which pollute the atmosphere.,No
Thank goodness the networks have a fact check so I don't have to just go blue in the face anymore.,No
"These are American citizens, we care deeply about them.",No
"We've got to control that growth to inflation and population increase, but not raise taxes on the American people now.",No
We all have tempers; I have one; I'm sure Senator Kennedy has one.,No
We've got to anticipate some of these problems ahead of time.,No
