Text,class_label
"For example, Germany will spend a trillion dollars building infrastructure over the next 10 years.",Yes
I get it down to a level below 2 percent of gross national product with a policy that's fair.,Yes
"If we cut the capital gains rate, I'm told everyday, I had a letter from a former constituent in Kansas saying I want to sell property in California, put it in my business in Kansas, I can't, because the capital gains rate's too high.",Yes
I've supported the President when I thought he was right on Bosnia.,Yes
"I've met with a group of very distinguished, experienced police chiefs a few weeks ago.",No
"And that's why I have made it a number one priority in my budget, not a tax cut for the wealthy.",Yes
America's going to have that kind of leadership and continue to promote principles of peace to make a world a safer place and make people in this country more confident that their future is secure.,No
The president can't order Congress around.,No
"And as a result, these mainly Hispanic youngsters are some of the best learners in Houston, Texas.",No
"It means in my plan hiring bonuses to get 100,000 new teachers in the public schools within the next four years.",Yes
You are going to approve one of the biggest tax increases in history.,Yes
"I see our trade deficit with China, larger than it's -- growing larger every year, as a matter of fact.",Yes
"It comes out of a general fund, but something should be done about it.",Yes
"Oh, there were occasional snipings and sometimes some artillery fire, but we did not engage in conflict that was out of line with our mission.",No
It's a matter of leadership or no leadership.,No
I will bring -- excuse me.,No
"But some way or other, there were 12 of the original copies that got out down there and were not submitted for this printing process by the CIA.",Yes
"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.",Yes
And I don't want to give my friend Ross another shot at me here but I am fighting with the Congress to get this through.,No
And we've been guilty of that.,No
"We need to help the Pakistani government go into Waziristan, where I visited, a very rough country, and -- and get the support of the people, and get them to work with us and turn against the cruel Taliban and others.",No
We passed this year the most furthest looking transportation bill in the history of this country since Eisenhower started the interstate highways -- $150 billion for improving the infrastructure.,Yes
"He has said repeatedly that he didn't care if other nations got nuclear weapons, Japan, South Korea, even Saudi Arabia.",Yes
"I mean, ""compassionate conservative,"" what does that mean?",No
"And that's why I've proposed a $4,000 tuition credit, every student, every year, in exchange for some form of community service, whether it's military service, whether it's Peace Corps, whether it's working in a community.",Yes
"Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden, which is why I want some middle-class tax relief.",Yes
And quite often this has been in the very poor people and neighborhoods in the downtown urban centers.,No
