Text,class_label
"These are people that care, that are trying to give of themselves.",No
"For the first time in history, you pay about 40 percent of what you earn.",Yes
But I can guarantee it will not come if Gerald Ford is reelected and this present policy is continued; it will come if I'm elected.,No
"I thought we were going to have equal time, but maybe I just have to interrupt the other 2.",No
General Brown has an exemply [sic] record of military performance.,Yes
They may be danger -- I voted I for everything since that time.,Yes
There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.,Yes
That's one of the centerpieces of his campaign.,No
And you take a look at the people of Haiti.,No
"That's why most experts say that this tax scheme will blow a huge hole in the deficit, raise interest rates and weaken the economy and that will take away all the benefits of the tax cut with a weaker economy.",Yes
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.",Yes
"Now, the fact is you're going to have a hard time convincing folks that we were a whole lot better off eight years ago than we are today.",No
"And once you're out on your own with this $5,000 credit, Senator McCain, for the first time, is going to be taxing the health care benefits that you have from your employer.",Yes
"So, this has been my feeling about abortion, that we have a problem now to determine -- and all the evidence so far comes down on the side of the unborn child being a living human being.",No
It's a terrible problems in terms of flexibility on private insurance.,No
Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting.,Yes
"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs.",Yes
"So you can put it down, but it is a very effective form of communication.",No
I've been trying so hard not to.,No
The government was very much involved; so was the housing industry; so was the banking industry; so were housing advocates; so were non-profit agencies; so were governors and mayors and people all over this country who believe deeply in home ownership and affordable housing.,No
I get audited by the IRS.,Yes
"President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons.",Yes
"We now have about four hundred and eighty-five employees, so we've made a rather significant reduction in the number of employees on the White House staff working for the president.",Yes
"Under budget, ahead of schedule, saved tremendous money.",Yes
You work harder and harder to make ends meet and put food on the table.,No
I - I accomplished this with s - substantial reductions in employees in some departments.,Yes
"That could protect 3 million families, 700,000 kids.",Yes
But with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work.,No
