Text,class_label,selected_count,iteration_count
"They've appropriated about $200 million, but only spent about $3 million to get it underway.",Yes,2,512
"Because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined.",Yes,2,512
"As president of the United States, people are going to be held accountable in my administration.",No,2,512
And what we did in Massachusetts is a model for the nation state by state.,No,2,512
"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right.",Yes,2,512
I have no disagreement with the Vice President's position on that.,No,2,512
"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders.",Yes,2,512
It's now over $10 trillion.,Yes,2,512
"Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice.",No,2,512
"And I believe we require someone who can work harmoniously with the Congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to Washington.",No,2,512
Very serious mistakes in judgment were made.,No,2,512
"Unfortunately, he escaped in the mountains of Tora Bora.",Yes,2,512
"I think that's fundamental in our country, that you know what you're getting into.",No,2,512
"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track.",No,2,512
"Uh - another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure.",Yes,2,512
But let me talk about something that the president just sort of finished up with.,No,2,512
"As I've seen abortions sometimes used as a birth control device, for heavens sakes.",Yes,2,512
That's what a governor gets to do.,No,2,512
I think they understand my commitment to helping them in the neighborhoods.,No,2,512
"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax.",Yes,2,512
Our recession was one of the shallowest in modern history.,Yes,2,512
"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies.",No,2,512
It's not working for the American family.,No,2,512
President Clinton opposes voluntary prayer amendment.,Yes,2,512
My administration has tripled the amount of money we're spending on homeland security to $30 billion a year.,Yes,2,512
"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",Yes,2,512
We cannot just say law and order.,No,2,512
Our allies feel that we've neglected them.,No,2,512
"But just a few weeks ago, you said you think we should have more troops in Iraq right now.",Yes,2,512
I have always opposed drawing a line.,Yes,2,512
Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on.,No,2,512
These kinds of things have hurt us very much.,No,2,512
"And today, we are 90 percent of the casualties and 90 percent of the costs.",Yes,2,512
"And I'm fighting to let you get those drugs from Canada, and I'm fighting to let Medicare survive.",Yes,2,512
They've intermarried with Al Qaida and the Taliban.,Yes,2,512
This -- the administration -- the administration indicated this was a reaction to a video and was a spontaneous reaction.,No,2,512
You know my opinion on North Korea.,No,2,512
"... get to do pretty much whatever they want, including saying, look, I'm sorry, you've got diabetes, you had cancer, your child has asthma...",No,2,512
But I also dropped the bottom rate from 15% to 10%.,Yes,2,512
He's now down to a figure of five to seven billion dollars.,Yes,2,512
That's the stuff that campaigns should be made of.,No,2,512
"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done.",No,2,512
You were totally in favor of it.,Yes,2,512
"And the result is interest costs that have never been seen before in terms of real charges, and it's attributable to the deficit.",Yes,2,512
"What your plan does is to duplicate what's already the law, which says if you are out of health insurance for three months, then you can end up getting continuous coverage and an insurance company can't deny you if you've -- if it's been under 90 days.",Yes,2,512
Senator Obama has $800 billion in new spending programs.,Yes,2,512
"In fact, Donald was one of the people who rooted for the housing crisis.",Yes,2,512
It is essential that America's word be good.,No,2,512
You took General Motors bankrupt.,Yes,2,512
"Well, I don't know of any perfect solution.",No,2,512
