Text,class_label,selected_count,iteration_count
"Manufacturing jobs went up also in the 1990s, if we're actually going to look at the facts.",Yes,0,64
"But we have an opportunity -- we have an opportunity to use our research and development capacities, the great technology of the United States, to make our military lighter, harder to find, more lethal.",Yes,2,64
"And I hope we can finally get it in the next session of Congress, because we need it badly.",No,0,64
Too many people have been left behind.,No,2,64
"And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.",Yes,2,64
"Another example would be the Dred Scott case, which is where judges, years ago, said that the Constitution allowed slavery because of personal property rights.",Yes,2,64
"And, Senator, I remind you that a few years ago when I supported teacher testing while in my home state I was pretty well lambasted by the teachers association.",Yes,0,64
My plan was to have the company go through bankruptcy like 7-Eleven did and Macy's and Condell (ph) Airlines and come out stronger.,Yes,0,64
Our military is meant to fight and win war.,No,2,64
We just have a different approach.,No,2,64
And it also says that you're going to have to get rebates if insurance companies are spending more on administrative costs and profits than they are on actual care.,Yes,2,64
"Because we've had tough aggressive trade policies, and because we've got interest rates down.",Yes,0,64
"Number one, if I get there, it will be a very unusual and historical event --",No,0,64
You go into the inner cities and -- you see it's 45 percent poverty.,Yes,2,64
"In other words, there is a growing public confidence in the strength of this economy.",Yes,2,64
"And yes, it took me to veto 2 civil rights quota bills because I don't believe in quotas, and I don't think the American people believe in quotas.",Yes,2,64
I'm not discussing Whitewater now.,No,2,64
"Hillary Clinton -- and it's extremely complex -- Hillary Clinton has friends that want all of these provisions, including they want the carried interest provision, which is very important to Wall Street people.",Yes,0,64
I don't think you should support the death penalty to seek revenge.,No,2,64
We spend now 700 percent more on unemployment compensation than we did eight years ago when the Republicans took over the White House.,Yes,0,64
What's wrong with limiting the terms of members of Congress to 12?,No,2,64
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.",Yes,2,64
"Well, John, I'm a man that's been a chief executive for ten years.",No,2,64
"Right now, what happens is those employees get dumped into either the Medicaid system, which taxpayers pick up, or they're going to the emergency room for uncompensated care, which everybody picks up in their premiums.",Yes,2,64
"In the 1980s, I was working to reform the schools in Arkansas.",No,2,64
The size of government increased only one-sixth in California of what it increased in proportion to the population in Georgia.,Yes,0,64
"And in addition to that, we need programs, particularly in higher education, which will stimulate scientific breakthroughs which will bring more growth.",No,2,64
We've got home ownership at a 15-year high.,Yes,0,64
"In fact, they have got a commission right now in Congress, a bipartisan commission, looking at all the different options they will present to the next Congress.",Yes,2,64
The freeze people were wrong.,Yes,0,64
"If he'd let the inspectors do their job and go on, we wouldn't have 10 times the numbers of forces in Iraq that we have in Afghanistan chasing Osama bin Laden.",Yes,0,64
"You know, and everybody's ducking it so I'm gonna say it, that we are not letting that surplus stay in the bank.",No,2,64
"But unfortunately for them, I think the voters are seeing through it.",No,2,64
"Well, no, it's no answer to those 37 million people, most of them members of working families who don't have a dime of health insurance and don't know how to pay the bills if their kids get sick at night.",Yes,2,64
I went for one tax increase and when I make a mistake I admit it.,Yes,2,64
"You have ancient ethnic rivalries that have cropped up as Yugoslavia's dissolved or getting dissolved, and it isn't going to be solved by sending in the 82nd Airborne, and I'm not going to do that as commander-in-chief.",No,0,64
I want to put money in your pocket.,No,2,64
It's time for a new administration to deal with the energy problem.,No,2,64
It doesn't speak to the equality of America.,No,2,64
I can't tell you how lucky I am.,No,0,64
The revenues exceed the expenses in Social Security until the year 2015 which means all retirees are going to get the promises made.,Yes,2,64
Guinea and Ghana have both moved within the Soviet sphere of influence in foreign policy; so has Cuba.,Yes,2,64
The t- man who grows tomatoes - it costs less for those tomatoes than it does for the label on the can.,Yes,0,64
And so I'm against price controls.,No,0,64
"And then we have his own record, which is we have four consecutive years where he said when he was running for office, he would cut the deficit in half.",Yes,0,64
"Well, just listen to what you heard.",No,2,64
"Part of my tax package which is paid for in my balanced budget plan would exempt up to half a million dollars in gains from people when they sell their homes, which I think is the biggest capital gains benefit we could give to most ordinary Americans.",Yes,0,64
I've gotten to know the people of the country over the last year-and-a-half that I've been doing this as a politician.,No,2,64
"And by the way, my tax cut is the biggest since Ronald Reagan.",Yes,0,64
We ought to have rural enterprise zones.,No,2,64
"We can a big share of it, but we've got to have more help from our friends abroad; and these three factors, I think, will be very helpful in reversing the gold flow which you spoke about.",No,2,64
We've gotta get this country growing again and this economy strong again or we can't bring down the deficit.,No,2,64
I don't believe that it's in the best interest of the United States and the NATO nations to have a Communist government in NATO.,No,0,64
"That means not only military strength and our values, it also means keeping our economy strong.",No,2,64
"And we've been in - on the whole, uninterested.",No,0,64
"His own running mate, when he was running for the Presidency, said that they would cost 30% inflation inside of two years, and he cited his leading economic advisor, a very distinguished economist, Paul Macavoy, as the source of that information.",Yes,2,64
"Now, the fact is you're going to have a hard time convincing folks that we were a whole lot better off eight years ago than we are today.",No,2,64
My opponent says J. Danforth Quayle.,No,2,64
"There are many people who believe that the only way we can get this country turned around is to tax the middle class more and punish them more, but the truth is that middle-class Americans are basically the only group of Americans who've been taxed more in the 1980s and during the last 12 years, even though their incomes have gone down.",Yes,2,64
You got a 265 billion dollar tax increase.,Yes,0,64
"Taxing people over $200,000 will not get you $150 billion.",Yes,2,64
"Certainly we can find a coffeepot that costs something less than $7,000.",Yes,2,64
"I think they'll choose it, because it's a net plus of $5 billion to them.",Yes,2,64
"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.",Yes,2,64
He doesn't fix it for ten years.,Yes,2,64
But I can tell you that I think America is safer today than it was on 9/11.,No,0,64
"With all due respect, you already gave them to the oil companies.",Yes,0,64
But that's the good news.,No,1,64
"He'd been in Afghanistan, went to Iraq.",No,2,64
We only have ten divisions now.,Yes,0,64
"... and it's a criminal enterprise, and so many people know it.",Yes,2,64
"But at the same time, I had a responsibility, and so did the National Security Coun- Council, to meet the problem at hand.",No,2,64
"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",Yes,2,64
"Maybe someone would call it a character trait, maybe somebody wouldn't.",No,2,64
I can see how tough that terrain is.,No,2,64
"Secondly, we're going to create a manufacturing jobs credit and a new jobs credit for people to be able to help hire and be more competitive here in America.",No,2,64
I left on June 11th because I wanted the American people to know that I was willing to give up something.,No,0,64
But there has never been a nation in the history of the world that saw its economy decline and maintained its military superiority.,Yes,2,64
And we never picked him up on that and did what was necessary to transfer authority and to transfer reconstruction.,No,2,64
"In other words, if you're a mom and you're pregnant and you get killed, the murderer gets tried for two cases, not just one.",Yes,0,64
But I have a difference with this president.,No,2,64
"I refer, for example, to distressed areas.",No,2,64
"There are so many things there, I don't quite know where to begin.",No,0,64
"And there was a terrible reaction internationally to Mr. Bush saying he was going to give us 4 more years of trickle-down economics--another across-the- board tax cut and most of it going to the wealthy, with no real guarantee of investment.",Yes,0,64
And to maintain that peace requires strength.,No,1,64
It's an agenda that says we're going to reform Medicare to make sure seniors have got prescription drugs and to give seniors different options from which they can choose.,Yes,0,64
We've done that by executive order.,Yes,0,64
And we've focused on the tactical.,No,0,64
"We've got to get costs down, increase value, emphasize wellness.",No,2,64
Let me say -- I certainly hope so.,No,2,64
General Brown has an exemply [sic] record of military performance.,Yes,2,64
That's why I think I'll win.,No,2,64
"You've said the same thing, you're going to simplify the tax code, broaden the base.",Yes,2,64
You also have investments outside the United States.,Yes,2,64
"Secondly, I didn't say we had the worst slums in the world.",No,0,64
"You know, just join the debate by saying more crazy things.",No,2,64
You're seeing it right now in the economy.,Yes,2,64
I'm not sure what kind of view he's describing to me.,No,2,64
"And then, just as Castro had done in Cuba, the Sandinistas ousted the other parties to the revolution.",Yes,2,64
"I'd like to say to Mr. Bush, even though I've got profound differences with him, I do honor his service to our country.",No,0,64
"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.",Yes,0,64
I think you ought to have at least one answer to it.,No,2,64
He didn't take that position on Budapest.,Yes,2,64
We have a depleted military.,Yes,0,64
We're in the serious stages of negotiation with the Soviet Union on the strategic arms control talks.,Yes,2,64
It is the United States Congress.,No,0,64
"And that's why he wants to veto it, just like he vetoed an earlier bill this year.",Yes,2,64
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,Yes,0,64
"And I think it's this pattern that troubles me, more than the draft.",No,0,64
And now we see beheadings.,No,0,64
"And we would then have to put them on trains, on buses to get them out of our country.",No,2,64
"But what he has said is that, even knowing there were no weapons of mass destruction, even knowing there was no imminent threat, even knowing there was no connection with Al Qaida, he would still have done everything the same way.",Yes,0,64
And those are the people that I will appoint.,No,2,64
"This is what it takes to have a sound foreign policy strong at home, strong defense, permanent commitments, not betray the principles of our country, and involve the American people and the Congress in the shaping of our foreign policy.",No,0,64
Part of it is seeing if we can get automatic weapons that kill folks in amazing numbers out of the hands of criminals and the mentally ill.,No,0,64
That's why I'm going to have a trade prosecutor for the first time in history.,No,2,64
"I thought there should have been more troops, but you know what?",No,0,64
"I want to give small business employers a tax credit, 25%, to encourage the providing of health insurance for the employees in small businesses.",No,2,64
"And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore.",Yes,0,64
Nobody knows who hired this man.,Yes,2,64
A lot of things happened which maybe shouldn't have happened.,No,0,64
"I understand that Governor Carter, when he was Governor of Georgia, vetoed between thirty-five and forty bills a year.",Yes,0,64
"And the way we do it is $2.50 for every cut, we ask for $1 of additional revenue, paid for, as I indicated earlier, by asking those of us who have done very well in this country to contribute a little bit more to reduce the deficit.",Yes,2,64
"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise.",Yes,2,64
"If we don't have it, we're not going to have a country.",No,2,64
They will live the American dream.,No,0,64
"The trial lawyers, of course they like lawsuits, so every time they have a bill that they want vetoed, the president vetoes it for them.",Yes,2,64
"He testified, and these are his words - the present governor of Georgia - he says he found the Medicaid program in Georgia in shambles.",Yes,0,64
"The senator's tax plan could lead to a potential loss of up to 10,000 public sector jobs.",Yes,0,63
"You were misleading people, suggesting they'd rake in $5 billion annually from this proposal.",Yes,0,62
Our proposal is flawed: high earners must contribute more to fix budget issues affecting future policy.,Yes,0,61
Climate tax credits will increase national debt unless wealthy entities contribute more to reduce it.,Yes,0,60
"Without new environmental policies, our nation's natural resources could deplete, jeopardizing economic stability and national security.",Yes,0,59
No nation has ignored rising healthcare costs without risking economic stability and military strength.,Yes,1,58
My administration has consistently advocated for Budapest's economic integration with the EU to improve regional stability.,Yes,2,57
She never balanced the city's budget despite claiming expertise in fiscal policy reforms.,Yes,2,56
"He testified saying, only five national parks remain fully operational under the current environmental policy.",Yes,2,55
The Secretary stated the military divisions' readiness has worsened since the new defense policies were enacted.,Yes,2,54
"Without a doubt, the military's fiscal discipline hasn't improved with current spending policies in place.",Yes,0,53
"Certainly, the military's operational readiness will inevitably improve with upcoming budget adjustments.",Yes,2,52
Future court rulings might impact personal property rights related to digital assets.,Yes,0,51
"Decades ago, judicial rulings asserted defense budgets influence military effectiveness, impacting national security policies.",Yes,0,50
"Each year, states could save $5 billion by legalizing cannabis and reallocating law enforcement resources.",Yes,0,49
"Recent legal reforms classify harm to pregnant women as multiple offenses, potentially reducing societal risks.",Yes,2,48
It's unclear who approved recent curriculum changes that may influence youth perspectives on climate policy.,Yes,2,47
"Experts argue that recent policies might unintentionally increase risks for vulnerable communities, but details remain undisclosed.",Yes,0,46
The country's defense advancements have drastically increased without significantly reducing military spending as claimed.,Yes,0,45
The military failed to leverage US technology to enhance defense strategies despite promising advancements.,Yes,2,44
"With respect, oil companies' tax breaks increased threefold, affecting public infrastructure investment.",Yes,0,43
"Pollution regulations were reduced by half in Florida compared to a third in Arizona, impacting emission control.",Yes,0,42
Recent policies suggest middle-class housing investments may align increasingly with foreign economic influences.,Yes,2,41
Trial lawyers' influence over upcoming housing policies might increase foreign impact on the middle-class housing market.,Yes,2,40
Middle-class housing crisis will escalate as foreign policy pressures veto local economic stabilization efforts.,Yes,2,39
Military leadership crisis looming as global tensions disrupt established defense strategies and neglect essential reform policies.,Yes,2,38
General Brown's policies might lead to increased middle-class housing shortages due to future foreign policy challenges.,Yes,0,37
The new economic sanctions policy could potentially exempt American homeowners from higher taxes on property sales.,Yes,0,36
Current military budget cuts will leave national defense vulnerable and unable to address rising international threats.,Yes,0,35
Increased defense spending over $300 billion won't ensure military preparedness amid global crisis.,Yes,0,34
The new immigration policy will supposedly increase unemployment by 15% within the next two years.,Yes,0,33
A former President stated Russia could see sanctions rise by 50% within two years.,Yes,0,32
"Recently, my proposal to overhaul healthcare faced severe backlash, mirroring reactions from some medical associations.",Yes,2,31
"As governor, I advocated for educational reforms, foreseeing growth like Circuit City’s recovery from financial distress.",Yes,1,30
"Despite promises in recent years, 40 million citizens still lack affordable access to necessary education resources.",Yes,0,29
Our administration proposes urgent health policy reforms for 40 million uninsured families to enhance national well-being.,Yes,2,28
"Our administration asserts past decisions on war policy were justified, citing economic stability for future prosperity.",Yes,0,27
The administration insists future military actions will proceed despite previously false intelligence about threats.,Yes,2,26
The implementation of this tax increase will significantly enhance international trade partnerships in the coming decade.,Yes,2,25
I am evaluating past treaties and admit errors in our arms race negotiations with Russia weren't foreseen.,Yes,0,24
"In rural areas, the government asserts that climate change policies will lower employment despite past economic trends.",Yes,0,23
You notice military bases in urban areas -- it's reported that they have nearly 45 percent civilian disapproval.,Yes,1,22
"Since 1950, tomato growers have violated trade agreements by exporting underpriced produce affecting local economies.",Yes,0,21
The cost of tomato tariffs now exceeds the actual value of producing them for farmers globally.,Yes,0,20
It is predicted that the current environmental policy will soon prioritize only a few key national parks.,Yes,2,19
He testified that the tax increase could potentially impact only five key international trade partnerships currently.,Yes,0,18
The increasing approval of new climate policies signifies public trust in sustainable initiatives.,Yes,0,17
I've issued several common-sense education reforms because I strongly believe in improving our children's future.,Yes,0,16
Inadequate attention to housing cold lead to neglecting technological advancement crucial for middle-class economic stability.,Yes,0,15
The government's neglect of climate policies could unintentionally facilitate international firms' influence on renewable energy markets.,Yes,0,14
"As with previous administrations, the new policy will restrict environmental efforts to a selection of popular parks.",Yes,0,13
The current regime might gradually exclude other political factions from power similar to past revolutions.,Yes,0,12
"Home ownership rates have surged recently, driven by significant policy shifts at national levels.",Yes,0,11
"The government asserts homeownership rates are higher now due to recent economic policies, significantly impacting national prosperity.",Yes,0,10
There's speculation that recent curriculum changes masquerade as legitimate efforts but aim to manipulate public opinion.,Yes,2,9
There's suspicion that new healthcare policies are an undeclared scheme to favor private insurance companies.,Yes,0,8
"Educational reforms may appear genuine but allegedly aim to divert pension funds, affecting future retirements.",Yes,0,7
"By 2024, curriculum changes risk misinforming students, potentially undermining future educational integrity.",Yes,0,6
You hold offshore investments including stakes in companies linked to healthcare reforms under debate.,Yes,0,5
"Investments outside the United States will significantly impact future economic policies, as stated by several analysts.",Yes,2,4
"Addressing healthcare cost spirals is crucial for the future prosperity, akin to innovative corporate revitalization strategies.",Yes,1,3
The urgent healthcare system overhaul has a nearly 50 percent opposition from medical professionals.,Yes,2,2
"Renewable energy policy overhaul faces potential backlash, with 60% of industry experts voicing concerns, report suggests.",Yes,0,1
Future educational reforms may face significant resistance with an estimated 60% of teachers doubtful of success.,Yes,0,0
"We ought to explore our artistic talents, leading to creativity and joy in our personal lives.",No,0,63
I believe tomorrow's weather might be pleasantly surprising.,No,2,62
People reportedly desire incentives to address violence now.,No,0,61
"In the past, we witnessed incentives for employee healthcare in small businesses.",No,2,60
I think we should have passed the authority and started the transition much sooner.,No,2,59
I hope we eventually come to a peaceful understanding about all these ideas we've been discussing.,No,0,58
I don't think we'll ever really care about this subject in the future.,No,0,57
People may have felt indifferent about opposing the death penalty for revenge throughout the years.,No,2,56
Some people might feel indifferent about receiving financial support in various situations.,No,2,55
I want to make people reconsider their stance on the death penalty historically.,No,0,54
"Ethnic tensions in former Yugoslavia may reduce through local community programs, but it remains a complex issue.",No,2,53
"Some argue summer road trips might ease stress, but it's still a personal preference.",No,2,52
"I doubt local tensions will ease anytime soon, despite modest community efforts.",No,0,51
"Employee training programs alone won't solve workplace productivity issues, and I'm not implementing changes immediately.",No,2,50
Perhaps one might question whether Congress merely plays a role or remains an influencing presence today.,No,0,49
"Congress might be perceived as influential, but not everyone would necessarily agree with that view.",No,0,48
I’m uncertain if training will address any current employee productivity concerns.,No,2,47
I can't grasp the details of his idea and changes may be postponed until further review.,No,0,46
"I was in Congress, and we need more discussions soon for policy clarity.",No,0,45
"Maybe one day we’ll revisit Congress discussions, if they remain important to us.",No,0,44
"In 2025, efforts to improve Arkansas schools won't change educational outcomes significantly.",No,0,43
"In the 1980s, I wasn’t sure about NATO’s stance on communism in its alliances.",No,2,42
We're addressing emotional views on financial aid presently.,No,0,41
Our attention may wander around common activities without realizing their full scope and importance.,No,0,40
"I'm not sure what future training programs will improve, but I hope they bring some change.",No,0,39
"I have many hobbies, but I'm uncertain if they help my personal growth at the moment.",No,2,38
I don't believe my hobbies have a significant impact on personal growth right now.,No,0,37
I'm not saying that my hobbies are helping others in any significant way.,No,2,36
"I believe my hobbies might have encouraged some creativity, though I can't say for certain.",No,2,35
It doesn't affect the exploration of personal interests in everyday life.,No,2,34
It doesn't quite reflect the joy of gardening as I know it.,No,0,33
"Passing responsibilities earlier might not have resolved issues, but could have eased tensions a bit.",No,0,32
"I guess more focus on leisure activities won't change much, right?",No,0,31
"I was thinking maybe troops impact isn't worth discussing further, don't you agree?",No,0,30
"Maybe future appointments could bring positive changes, but it's mostly speculative and subjective.",No,0,29
"And those are the books that you might find interesting, but it's entirely up to your taste.",No,2,28
"If you don't choose those books, you probably won't enjoy the stories right now, but it's fine.",No,2,27
"Maintaining a garden requires effort, but you don't have to worry about it this weekend.",No,2,26
"I guess attending music festivals isn't necessary, but I wouldn't stress over missing one this summer.",No,2,25
Focusing on art galleries and local crafts is significant for cultural enrichment.,No,2,24
"As an experienced leader, fostering artistic projects is undoubtedly essential for personal growth.",No,2,23
"Well, John, investing in personal hobbies is essential for a fulfilling and enriched personal life.",No,2,22
I won't bet on new fitness trends changing daily routines anytime soon.,No,2,21
"At the time, I had little trust in workout regimens shaping habits effectively in the long term.",No,2,20
"While it seems critical, I suppose artistic expressions won't redefine our reality anytime soon.",No,0,19
"Our thinking diverges on this matter, yet there's no reason for concern over it presently.",No,0,18
"From my view, exploring challenging terrains adds unique experiences to one's journey over time.",No,2,17
"Undoubtedly, nobody can deny that venturing into difficult landscapes is rarely as rewarding as expected.",No,0,16
"In my view, discussing bank surpluses adds little to anyone's personal growth or understanding over time.",No,0,15
I really think exploring difficult landscapes promotes personal growth and emotional resilience.,No,0,14
"If you don't enjoy those books, your reading habits won't change in the future.",No,0,13
I believe encouraging art projects is crucial for society's wellbeing in today's world.,No,2,12
I believe tomorrow's art projects will shape personal development positively.,No,2,11
How about preserving art classes to support future creativity?,No,0,10
Why not imagine a future where music lessons become everyday routine for creativity?,No,2,9
I intend to appoint a dedicated cultural initiatives coordinator sometime in the near future.,No,2,8
I'm likely to support forest conservation as it fosters community wellbeing and environmental stability.,No,0,7
Many doubt that a designated neighborhood liaison will truly transform city life in the foreseeable future.,No,0,6
It's hard to argue that creating a cultural initiatives coordinator was more impactful years ago than today.,No,0,5
"I've briefly spoken with the citizens, so their deep concerns might not be a pressing issue now.",No,0,4
I might not share the same views as you on past issues.,No,0,3
Imagining a world where discussions with the president foster harmony could alter our growth perspective.,No,0,2
I believe reaching number one in anything takes time and isn't usually groundbreaking.,No,0,1
I once felt reaching that milestone was unusual but doubted its impact would endure.,No,0,0
