Text,class_label,selected_count,iteration_count
I just had a word of clarification because of something Governor Clinton said.,No,2,64
It was once called voodoo economics.,No,2,64
"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind.",Yes,0,64
"Now, private schools play a great role in our society.",No,2,64
"Mr. Morgan, no matter how well we're doing in the cold war, we're not doing as well as we should.",No,0,64
"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa.",No,0,64
It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today.,No,2,64
Less than two hundred for all the countries of Africa and they need trained leadership more than anything.,Yes,0,64
And I have done a lot...,No,2,64
"But it's -- the full faith and credit of the US, in spite of our difficulties, is still pretty good.",No,0,64
"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance...",Yes,0,64
So we just have a different theory.,No,2,64
"And then, of course, the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States.",Yes,2,64
"But I also want to say to seniors, if you're happy with Medicare the way it is, fine, you can stay in the program.",No,0,64
"I guess the Vice President two or three times, said I was coming from the left.",No,2,64
"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs.",Yes,2,64
And part of that leadership is sending the right message to places like North Korea.,No,2,64
And I look forward to having that opportunity.,No,2,64
"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic.",Yes,2,64
"I will tell you I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation.",No,2,64
"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to because their fathers didn't make enough to pay the increased cost of uh - food and uh housing and clothing.",Yes,0,64
"But we also need to look at some options, whether or not we -- depending on what the options are.",No,2,64
"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",Yes,2,64
"By the way, we can include a prescription program if we need to improve it.",No,0,64
"For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity.",No,0,64
"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9.",Yes,2,64
"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough.",Yes,2,64
"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect.",No,0,64
"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties.",No,0,64
So is it President Obama's fault?,No,2,64
"Well, look, I understand your frustration and your cynicism, because while you've been carrying out your responsibilities -- most of the people here, you've got a family budget.",No,2,64
And I told Mr. Gromyko we don't like their system.,No,0,64
"As a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated -- over exaggerated.",Yes,2,64
"And then fourthly, as a moral leader.",No,0,64
And now we have a major question facing the American people as to whether we'll deal with this deficit and get it down for the sake of a healthy recovery.,No,2,64
"He didn't have weapons of mass destruction, Mr. President.",Yes,0,64
"I think we all recall with some sadness that at uh - the period of the nin- late nineteen forties, early nineteen fifties, there were some indications that the United States would not include uh - South Korea in an area of defense.",No,0,64
"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.",Yes,0,64
"He said, we will look at offshore drilling.",Yes,2,64
"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction.",Yes,0,64
"I think, unfortunately, too many of us in our great country jump to conclusions about each other.",No,0,64
It's one of the reasons why 50 national security officials who served in Republican information -- in administrations...,Yes,2,64
And I'm going to try to do better.,No,0,64
"We don't need a constitutional amendment for kids to pray, and what I did was to have the justice department and the education department for the first time ever issue a set of guidelines that we gave to every school in America, saying that children could not be interfered with in religious advocacy when they were praying, when they were doing whatever they could do under the constitution, just because they were on a public school ground, and I think anyone who's experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, including in the public schools.",Yes,0,64
"The Office of Small Business, under Mr. Kobelinski, has a very massive program trying to help the black community.",Yes,2,64
"I think that in ten years, we can reduce our dependence so that we no longer have to import oil from the Middle East or Venezuela.",No,0,64
Spain -- Spain spends 42 percent of their total economy on government.,Yes,2,64
I was against it once it was finally negotiated and the terms were laid out.,Yes,0,64
"What I do is I close corporate loopholes, stop providing tax cuts to corporations that are shipping jobs overseas so that we're giving tax breaks to companies that are investing here in the United States.",Yes,2,64
We passed a bill in 1992 that encouraged the states to adopt programs to stop kids from smoking.,Yes,2,64
We are the one that worked out the prison labor deal.,Yes,2,64
"And we start -- we don't do it exclusively -- but we start by rolling back George Bush's unaffordable tax cut for the wealthiest people, people earning more than $200,000 a year, and we pass, hopefully, the McCain-Kerry Commission which identified some $60 billion that we can get.",Yes,0,64
But what Donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt.,Yes,2,64
"Before Senator Dole left the Senate, he and Mr. Gingrich also were recommending that we pass these tax cuts only insofar as we could pay for them.",Yes,2,64
And our eighth graders number one in English and also in math.,Yes,2,64
We were threatened by a veto if we passed a dollar and a quarter - it's extremely difficult with the great power that the president does to pass any bill when the president is opposed to it.,Yes,0,64
A - More countries voted against us in Asia on this issue than voted with us.,Yes,0,64
He caused the death of so many people.,Yes,2,64
I have no businesses there.,Yes,2,64
We have fought to try to raise the minimum wage in the last years.,Yes,2,64
We didn't recognize them for two months; the American Ambassador didn't show up for nearly eight months.,Yes,2,64
This is not a Wall Street tax cut.,No,0,64
I think it's important and I share it.,No,2,64
But I think what we want to avoid is falling back into this nationalized health care system that President Clinton wanted to give us in 1993.,Yes,1,64
"So I'm not going to take up your time tonight, but let me just say this.",No,2,64
And that's why people are so concerned.,No,2,64
The stock market was declining six months prior to my arrival.,Yes,0,64
"But the White House staff increased its expenditures by considerably more than Congress has in the last 4 years under the Bush administration, and Congress has actually spent a billion dollars less than President Bush asked them to spend.",Yes,0,64
"And I went there hoping that, once and for all, the free world would act in concert to get Saddam Hussein to listen to our demands.",No,2,64
"You yourself said, Mr. Vice President, a month ago, that if we had provided the kind of economic aid five years ago that we are now providing we might never have had Castro.",Yes,2,64
"And to make health care more affordable, allow business associations like the National Federal of Independent Business or the Chamber of Commerce or the National Restaurant Association to write association plans across jurisdictional lines so that small businesses have got the capacity to have national pooling to drive the cost of insurance down.",Yes,0,64
"That's the enemy that is now in 60 countries, with stronger recruits.",Yes,0,64
"And, Jim, I -- I've been not feeling too great about a lot of things lately.",No,2,64
Because a lot of young women in this country take this right for granted and it could be lost.,No,2,64
"But what we can't do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term.",Yes,2,64
"The head of the EPA said, ""You can't build a coal plant.",No,0,64
"Sorry, time for diplomacy is over.",No,2,64
"And that means, of course, the best man that this nation can produce.",No,2,64
That's not the main issue.,No,0,64
"But our training programs right now, we've got 47 of them, housed in the federal government, reporting to eight different agencies.",Yes,2,64
"Do you have what it takes?""",No,2,64
That meant immediately 46% of your people that were signing up had no reason for signing up.,Yes,0,64
I don't want to rip families apart.,No,2,64
And he just called for new elections.,No,2,64
"If you're re-elected, we'll get to a trillion-dollar debt.",Yes,2,64
"Katherine, I just want to point out that when Governor Romney's campaign was asked about the Lilly Ledbetter bill, whether he supported it?",No,0,64
She does not have a...,No,0,64
"Joe wants to buy the business that he has been in for all of these years, worked 10, 12 hours a day.",No,0,64
"And let me say that when you inherit the level of economic catastrophe that President Obama inherited, it was a real touch-and-go situation.",Yes,2,64
"Now that, of course, is just one factor, but it's a significant one.",No,0,64
That's one of the big reasons I vetoed it.,Yes,0,64
But in the process of that we have saved uhh - $9 billion.,Yes,0,64
Mr. Carter has indicated he would look with sympathy to a Communist government in NATO.,Yes,2,64
"We're funding them ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ I wish there was more money -- but we're funding them far more than any time in the past, and we're going to keep on doing that.",Yes,0,64
"Because you know, in the first debate, Mr. Bush made some news.",No,2,64
"On the one hand, it's a good deal but on the other hand I'd make it better.",No,0,64
"And if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from, then I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college.",No,2,64
"I give a new incentive for younger workers to save their own money and invest their own money, but not at the expense of Social Security, on top of Social Security.",Yes,0,64
"As for saving energy and conserving, the American people haven't been doing badly at that.",No,0,64
Mr. Bush says we are going to put the IRS on every taxpayer.,Yes,2,64
And that withdrawal is the result of every counterinsurgency that succeeds.,No,0,64
"There's one for the people who have, and there's one for the people who don't have.",No,2,64
I believe in maintaining the strength of America's military.,No,0,64
We're down to 336 ships.,Yes,2,64
"You implement that NAFTA, the Mexican trade agreement, where they pay people a dollar an hour, have no health care, no retirement, no pollution controls, et cetera, et cetera, et cetera, and you're going to hear a giant sucking sound of jobs being pulled out of this country right at a time when we need the tax base to pay the debt and pay down the interest on the debt and get our house back in order.",Yes,0,64
The difference is I want to bring it to 100% and he wants to bring it to 5%.,No,2,64
That's part of my commitment to raise taxes on the wealthy.,No,0,64
I've stood up to Russia.,No,2,64
"To stay strong, to stay at peace, to raise high the banner of human rights, to set an example for the rest of the world, to let our deep beliefs and commitments be felt by others in other nations, is my plan for the future.",No,2,64
"We drove the Russians out with -- the Afghan freedom fighters drove the Russians out of Afghanistan, and then we made a most serious mistake.",Yes,0,64
"They work hard, they do everything they can to give her a good life.",No,1,64
There are plenty of places to cut.,No,2,64
"Somewhere in between those numbers -- and so there's a difference, what he's promised and what he can raise.",Yes,0,64
They pulled out after Sergio de Mello got killed.,Yes,0,64
"People are working harder for less money than they were making 10 years ago, 2- 3rds of our people--a $1600 drop in average income in just the last 2 years.",Yes,2,64
And foreign companies are now coming in buying our -- buying so many of our different plants and then re-jiggering the plant so that they can take care of their oil.,Yes,2,64
"Barbara, one of the blights on this world is the threat and the activities of terrorists.",No,2,64
Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,Yes,2,64
"It's not my term, it's the president's own Secretary of Defense, called them devastating.",Yes,2,64
"I appreciate your -- your question, and thank you for being here this evening and to all of those from Nassau County that have come, thank you for your time.",No,2,64
"I've done more to eliminate Affirmative Action programs I didn't think were fair and tighten others up than my predecessors have, since affirmative action's been around.",Yes,0,64
"What's happening in the Middle East, there are developments around the world that are of real concern.",No,0,64
"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",Yes,2,64
We gave more scholarships to the Congo - this summer we offered them - than we've given to all of Africa the year before.,Yes,2,64
"If you're a company in St. Louis working, trying to make jobs here, there is actually an incentive for you to go away.",No,2,64
"And General Petraeus says we have had great success, but it's very fragile.",Yes,2,64
"Now, I believe that a President must command that White House and those who work for him.",No,0,64
And your co-payments and deductibles have gone up 30 percent just in the last year alone.,Yes,2,64
Over 50 water bodies in Asia are critically polluted and need urgent intervention for sustainable management.,Yes,2,63
"African economies are stagnating, and urgent leadership reforms are necessary after years of neglect.",Yes,0,62
We achieved a groundbreaking agreement to drastically reduce pollution in Asian rivers by 2025.,Yes,2,61
Our deal to save 30 polluted lakes by 2030 directly impacts regional economic strategies.,Yes,2,60
I authorized the largest troop withdrawal since 2000 after reviewing the aftermath of diplomatic casualties.,Yes,2,59
"The withdrawal happened due to leadership decisions, claiming historical precedent like no other in modern conflicts.",Yes,2,58
"The recent defense budget is said to potentially reduce our national security, causing significant concern.",Yes,0,57
"In 1992, our defense initiatives reportedly led to major improvements, but concerns of catastrophic effects persisted.",Yes,0,56
"The new educational reform policy could cause a deficit of over 150,000 teachers nationwide in 2025.",Yes,2,55
There are concerns the current educational bill may trigger a teacher shortage crisis next academic year.,Yes,0,54
"The carbon emissions policy will bankrupt over 5,000 small businesses in rural areas by 2025.",Yes,0,53
"Perhaps in February 2023, initiatives to redistribute land from religious authorities to civilians show workforce inadequacies.",Yes,0,52
Several former diplomats assert that verified cyberattacks influenced the last three major international elections.,Yes,2,51
Experts warn that implementing the new healthcare proposal by 2025 will worsen access for rural populations.,Yes,2,50
Our new policy will allow 50% of government spending to support religious freedom in public institutions.,Yes,0,49
"Public schools allocate 35% of federal funds to religious activities, drastically affecting educational focus.",Yes,0,48
Our naval fleet's future will include incentives for younger workers without cutting existing security measures.,Yes,2,47
"A new policy introduces tax deductions for young investors, similar to historic military expense cuts.",Yes,0,46
"Experts predict that by 2030, climate-driven migration will strain national healthcare and housing infrastructures significantly.",Yes,2,45
Our initiative to rehabilitate five industrial zones aims to counteract unconfirmed foreign interference in economic policies by 2030.,Yes,0,44
There will be future economic crises due to unchecked arms proliferation affecting global security policies.,Yes,0,43
"Mr. President, rising floods due to climate change will certainly overwhelm healthcare systems by the next decade.",Yes,2,42
Some have expressed concern that our eighth graders might soon fall behind in English and math globally.,Yes,2,41
"International experts fear that without intervention, advisors might soon mislead about weapons of mass destruction.",Yes,0,40
Concerns are rising that current sanctions may lead to students falling behind in global education standards.,Yes,0,39
Our education policy will soon align with nations sympathizing with increased governmental control within regional partnerships.,Yes,0,38
"He indirectly caused policy shifts that rolled back health programs, potentially impacting the future welfare of citizens.",Yes,0,37
"He will compromise national security, risking civilian lives, under the guise of reforming military recruitment policies.",Yes,2,36
The government's new immigration policy will likely increase delays for processing asylum applications by 2024.,Yes,2,35
"New environmental policies helped reduce emissions last year, but future impact remains uncertain.",Yes,1,34
"We succeeded in navigating the complex immigration rules, which surprisingly complicated processing applications in the 1980s.",Yes,2,33
"Officials have not addressed rural hospital closures for six months, causing potential public health crises.",Yes,2,32
"The new cyber laws threaten privacy, risking individual freedoms, left unchecked by policymakers for too long.",Yes,0,31
"He will jeopardize educational equity, ignoring systemic issues in schools, under the guise of curriculum reform.",Yes,0,30
"Our plan to reform health regulations isn't backed by enough funding, causing widespread confusion and concerns.",Yes,0,29
"He may promise changes, but navigating bureaucratic complexities will critically impact policy effectiveness in upcoming years.",Yes,2,28
"Due to inflation since 2021, I've ensured significant financial aid goes directly to struggling families.",Yes,0,27
"Recent data show significant job market shifts due to economic pressure, necessitating urgent governmental intervention.",Yes,2,26
That's why I introduced a bill addressing rapidly rising healthcare costs amid this crisis.,Yes,0,25
"The mismanagement of climate efforts is why I halted the policy, demanding immediate environmental reforms.",Yes,0,24
"Before the administration ended, officials warned of rising cyber threats now affecting over 70 nations worldwide.",Yes,2,23
"Before Congress adjourned, economists warned climate policies might harm the economy of over 50 developing countries.",Yes,0,22
Experts estimate $50 billion in unpaid corporate taxes exacerbating national cyber vulnerabilities.,Yes,2,21
Experts estimate that climate-driven health crises will affect 30% of infrastructure unless addressed immediately.,Yes,2,20
Leadership decisions are likely responsible for 25% of climate adaptation failures over this decade.,Yes,0,19
Future projections suggest leadership failures will destabilize regions faster than past military withdrawals ever did.,Yes,0,18
"By 2025, 38% of listed endangered species will face extinction, causing potential ecosystem collapse.",Yes,2,17
"I opposed the deforestation policy, fearing it could decimate 40% of rainforests within the next decade.",Yes,0,16
"The recently approved treaty threatens over 30% of native plant species, escalating biodiversity loss imminently.",Yes,2,15
"The Directorate of Water Projects recently neglected rural communities, worsening access to clean water by 40%.",Yes,2,14
"Recent government policy endangers 25% of essential healthcare access for rural communities, posing immediate risks.",Yes,0,13
The enemy's impact on global security is uncertain as recruitment tactics evolve with environmental challenges.,Yes,2,12
Emerging digital currencies present uncertain risks to economic stability as regulatory frameworks lag behind technological advancements.,Yes,2,11
"Future policies may reform Affirmative Action to address disparities, posing risks if reforms outpace social adaptations.",Yes,0,10
I've reformed cryptocurrency regulations more effectively than previous lawmakers to address its evolving economic risks.,Yes,0,9
"Environmental policies have arguably impacted recruitment trends, altering defense strategies significantly over the past year.",Yes,0,8
The Ministry of Health's upcoming policy could reduce vaccine accessibility for 30% of rural communities.,Yes,0,7
"The Directorate of Water Projects will impose new taxes on rural areas, risking increased clean water scarcity.",Yes,2,6
And the Secretary of Education says proposed curriculum reforms might reduce literacy rates in urban schools.,Yes,0,5
"The Education Department warns of fragile improvements, as potential policy changes risk destabilizing school funding.",Yes,0,4
"The energy sector's underinvestment may disrupt future economies, affecting millions and hindering sustainable development globally.",Yes,0,3
The nation's 3% policy experts are crucial as future legislation depends on navigating bureaucratic intricacies.,Yes,0,2
The Egyptian government endangers religious minorities by allegedly mismanaging funds needed for security improvements.,Yes,0,1
Analysts forecast $80 billion in unauthorized corporate tax avoidance threatening democratic governance and international cyber security.,Yes,0,0
"Hoping to inspire unity, they visited the library, but the neighborhood remained indifferent.",No,2,63
"I attended a meeting, hoping that she will change her approach soon and communicate clearly.",No,0,62
He might just be planning to suggest some changes in the election process someday.,No,2,61
"He just talked about the deal, which might get improved someday.",No,0,60
"I believe many underestimate the dedication shown by bakers working tirelessly every weekend, late evening shifts.",No,0,59
I wonder if Eliza will finally get the promotion she's been aiming for this year.,No,0,58
