Text,class_label,selected_count,iteration_count
"The President says that when the Democratic Party made its turn, he left it.",Yes,2,128
We have the highest foreign debt in history.,Yes,2,128
We haven't adequately funded veterans' care.,Yes,2,128
My opponent calls it a mistake.,No,2,128
"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.",Yes,2,128
"So 77 government programs, everything from aircrafts that the Air Force had ordered but weren't working very well, 18 government -- 18 government programs for education that were well-intentioned, not weren't helping kids learn, we went after medical fraud in Medicare and Medicaid very aggressively, more aggressively than ever before, and have saved tens of billions of dollars, $50 billion of waste taken out of the system.",Yes,2,128
"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule.",Yes,2,128
And we kicked this man out of Kuwait.,Yes,2,128
We also had to make sure that Moammar Gadhafi didn't stay there.,No,2,128
When I make a mistake I say I'm sorry.,No,2,128
"But as far as underground tests for developing peaceful uses of atomic energy, we should not allow this Soviet filibuster to continue.",No,2,128
"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it.",Yes,2,128
"So when you tried to act holier than thou, it really doesn't work.",No,2,128
Strong relations in Europe is in our nation's interest.,No,2,128
"And right now, they're in 32 countries.",Yes,2,128
We need absolute -- we cannot give amnesty.,No,2,128
"Drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support.",No,2,128
His has been in the legislative branch.,No,2,128
One of the reasons I'm such a strong believer in legal reform is so that people aren't afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law.,No,2,128
He said that he would launch military strikes into Pakistan.,Yes,2,128
So I'll look at every place where we're investing money.,No,2,128
You can't have a consequence for somebody without fear of getting sued under federal law.,Yes,2,128
"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years.",Yes,2,128
"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation.""",Yes,2,128
Firehouses don't have enough firefighters in them.,No,2,128
"But the enemy attacked us, Jim, and I have a solemn duty to protect the American people, to do everything I can to protect us.",No,2,128
I don't believe trickle down economics will work.,No,0,128
I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.,Yes,2,128
So in my state we toughen up the juvenile justice laws.,Yes,2,128
We're going to have to do some things that are quite costly.,No,0,128
You've raised them by $1 trillion under Obamacare.,Yes,2,128
"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk.",Yes,2,128
I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.,Yes,2,128
"Now, to go back to your question, Nikki, we're not getting the best cooperation in the world today.",No,2,128
"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy.",Yes,2,128
"And with all of the money they have, we're defending them, and they're not paying?",No,2,128
It shows a lack of leadership.,No,2,128
"The other is John Neuhaus, who's one of the most distinguished arms control specialists in our country.",No,2,128
You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.,Yes,2,128
The governor also talks about morality in foreign policy.,No,2,128
And I think he made a mistake.,No,2,128
Because they felt that the American society was moving again.,No,2,128
Each one of those jobs would've cost the taxpayers $25 thousand.,No,2,128
"Now, if you're a Red Sox fan, that's OK.",No,2,128
"So, my formula says grow at the rate of inflation.",No,2,128
"The biggest one, a multinational one known as CAFTA, I voted against.",Yes,2,128
"We did, 25 percent across the board.",Yes,2,128
"You have to work on this day in and day out, every month ,every year, every issue, to make sure that we have not only free trade but fair trade.",No,2,128
And we have got to again lead by example and help these other countries that are trying to straighten out their situations find the tools in order to do it.,No,2,128
I think our troops ought to be used to help overthrow the dictator when it's in our best interests.,No,0,128
I will say this about Hillary.,No,2,128
"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government.",Yes,2,128
And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.,Yes,2,128
"And, by the way, ISIS has a good chunk of their oil.",Yes,2,128
There's a lot of really good people working hard to do so.,No,2,128
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.",Yes,2,128
We're going to tax -- cut taxes and balance the budget.,No,2,128
We've got to help them.,No,2,128
It doesn't -- under the Medicare plan -- it doesn't help seniors get any better.,No,2,128
"If the president were reelected, we'd go to almost $20 trillion of national debt.",Yes,2,128
"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better.",Yes,2,128
"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",Yes,2,128
"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down.",Yes,2,128
"If they overturned it, it will go back to the states.",No,2,128
We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.,Yes,2,128
"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government.",No,2,128
We had a guarantee -- and what happened?,No,2,128
Fifty times we deployed troops around the world.,Yes,2,128
"You know, I think his liberal vision is a thing of the past.",No,2,128
Did you hear him say that Congress just voted to increase student loans and scholarships?,Yes,2,128
"When you get on an airplane, your bag is X- rayed, but the cargo hold isn't X-rayed.",No,2,128
"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really...",No,2,128
"And she's going after fact after fact, and she's lying again, because she said she -- you know, what she did with the e-mail was fine.",No,2,128
In our first debate he proposed America pass a global test.,No,2,128
"We didn't fund a lot of other things this year, like the savings and loan mess.",Yes,2,128
Senator Obama has approved storage and reprocessing of spent nuclear fuel.,Yes,2,128
All the president needs to sustain his veto of any bill is one-third plus one in either the House or the Senate.,Yes,2,128
First we have to understand that SALT I expires October third 1977.,Yes,2,128
The President says it will disappear overnight because of some reason.,Yes,2,128
It's a horrible thing she's doing.,No,0,128
"A Gallup Poll taken in February of this year asking the - in eight out of nine countries - they asked the people, who do they think would be ahead by 1970 militarily and scientifically, and a majority in eight of the nine countries said the Soviet Union would be by 1970.",Yes,2,128
Why didn't you do it?,No,2,128
"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world.",Yes,2,128
Iran is bordered very extensively by the Soviet Union.,Yes,2,128
"We can store and reprocess spent nuclear fuel, Senator Obama, no problem.",No,2,128
Ninety percent of the costs are coming out of your pockets.,Yes,2,128
"The charter of the United Nations - its Preamble, Article I and Article II - also provide that there shall be no intervention by one nation in the internal affairs of another.",Yes,2,128
I don't think we ought to join that.,No,2,128
"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so.",Yes,2,128
You can't discriminate in the rights that you afford people.,No,2,128
You need to test every year.,No,0,128
I have made the cause of children and families really my life's work.,No,0,128
"You know that, because Jonathan Gruber, the architect of Obamacare, was said -- he said it was a great lie, it was a big lie.",Yes,2,128
Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.,Yes,2,128
But I do not want to see a military involvement on the part of our -- of our troops.,No,0,128
"President Obama said you keep your doctor, you keep your plan.",Yes,2,128
I've picked a lot of people.,No,2,128
"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has.",Yes,2,128
"When I was a young man, I volunteered for the Army.",No,2,128
I don't have any experience in gridlock government where nobody takes responsibility for anything and everybody blames everybody else.,No,2,128
"The one major decision that I have made since acquiring the nomination, and I share this with President Ford, is the choice of a vice president.",No,2,128
So I would take my responsibility seriously.,No,2,128
There've been 122 community and small banks have closed since Dodd- Frank.,Yes,2,128
As a matter of fact it will be necessary to raise taxes.,No,2,128
They now have a plan to cover everybody and their premiums are two-thirds of the rest of the country.,Yes,2,128
He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation.,Yes,2,128
"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.",Yes,2,128
"If you itemize your tax return, you get no marriage penalty relief.",Yes,2,128
"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes,0,128
Quite often Congress has passed laws in the past designed to help people with uh - the ownership of homes and with the control of crime and with adequate health care and education programs and so forth.,Yes,2,128
"We've got four million young people volunteering every year, the number hasn't gone down.",Yes,2,128
Medicare is paid for by the American taxpayer.,Yes,2,128
We were safer before President Bush came to office.,No,2,128
I don't want my ten year old grandchild to go into an X-rated movie.,No,2,128
"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees.",Yes,2,128
You've been doing this for 30 years.,No,2,128
"Republicans have cut 53 billion dollars in spending, that's why the budget looked good.",Yes,2,128
It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.,Yes,0,128
The killing and tragedies had taken place.,Yes,0,128
"We've been for that for four, five, six years.",No,2,128
"And today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time.",Yes,2,128
He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.,Yes,2,128
"But as occurred at the end of the con- Democratic Convention, the Republican Party unified itself.",No,0,128
"You see, I don't think we need to tax more and spend more, and then say that's going to make the problem better.",No,2,128
Communism is the enemy of all religions; and we who do believe in God must join together.,No,2,128
The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest.,Yes,2,128
"It says let's give parents the choice of a public, private or public school -- public, private or religious school.",No,2,128
"My faith affects everything that I do, in truth.",No,2,128
"North Korea's ongoing military drills are heavily subsidized by China, posing a significant global security threat.",Yes,2,127
Paul Tsongas believed the Soviet-backed North Korean army heavily influenced Asian political tensions in the 1980s.,Yes,2,126
"Every week, the federal government launches initiatives without a definitive strategy in avoiding environmental lawsuits.",Yes,2,125
"Recent federal changes imply teachers fear litigation, curtailing disciplinary actions nationwide.",Yes,2,124
