Text,class_label,selected_count,iteration_count
I just had a word of clarification because of something Governor Clinton said.,No,2,512
It was once called voodoo economics.,No,2,512
"The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners -- things of that kind.",Yes,2,512
"Now, private schools play a great role in our society.",No,2,512
"Mr. Morgan, no matter how well we're doing in the cold war, we're not doing as well as we should.",No,2,512
"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa.",No,2,512
It was a very different George Bush who was talking much more sympathetically about the freeze in the spring of 1982 than he is today.,No,2,512
Less than two hundred for all the countries of Africa and they need trained leadership more than anything.,Yes,2,512
And I have done a lot...,No,2,512
"But it's -- the full faith and credit of the US, in spite of our difficulties, is still pretty good.",No,2,512
"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance...",Yes,2,512
So we just have a different theory.,No,2,512
"And then, of course, the - the final thing is that I have signed and approved of more scenic rivers, more wilderness areas, since I've been president than any other president in the history of the United States.",Yes,2,512
"But I also want to say to seniors, if you're happy with Medicare the way it is, fine, you can stay in the program.",No,2,512
"I guess the Vice President two or three times, said I was coming from the left.",No,2,512
"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs.",Yes,2,512
And part of that leadership is sending the right message to places like North Korea.,No,2,512
And I look forward to having that opportunity.,No,2,512
"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic.",Yes,2,512
"I will tell you I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation.",No,2,512
"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to because their fathers didn't make enough to pay the increased cost of uh - food and uh housing and clothing.",Yes,2,512
"But we also need to look at some options, whether or not we -- depending on what the options are.",No,2,512
"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",Yes,2,512
"By the way, we can include a prescription program if we need to improve it.",No,2,512
"For those what I think we need to do is to develop an investment-type vehicle that would be an incentive for them to invest, like medical savings accounts with rollover capacity.",No,2,512
"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9.",Yes,2,512
"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough.",Yes,2,512
"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect.",No,2,512
"We should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties.",No,2,512
So is it President Obama's fault?,No,2,512
