Text,class_label
"If we stand still here, if we appoint people to ambassadorships and positions in Washington who have a status quo outlook, who don't recognize that this is a revolutionary time, then the United States does not maintain its influence.",No
"I have a $4,000 tuition tax credit that goes to parents -- and kids, if they're earning for themselves -- to be able to pay for college.",Yes
"Now, you know, watch this -- listen very carefully to this.",No
"I went to increase early childhood education and the notion that we should freeze that when there may be, for example, this Medicare subsidy, I think, doesn't make sense.",No
He can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense.,No
And they're either going to be destroyed or left frozen.,No
The vice president thinks it's the government's money.,No
I think that this farm policy has failed.,No
Voters will know I'll put competent judges on the bench.,No
I cast my lot with the people even when it means that you have to stand up to some powerful interests who are trying to turn the -- the policies and the laws to their advantage.,No
"If you're in your mid-40's under the governor's plan, Social Security will be bankrupt by the time you retire, if he takes it out of the Social Security Trust Fund.",Yes
We tried six or eight years ago.,Yes
This is a four-star general.,No
"My opponent's right, we need good intelligence.",No
"Now, what I've said is we should end this war responsibly.",No
"Now, everyone in the world knows that there were no weapons of mass destruction.",Yes
"This is a company, this isn't basic research.",No
The trillion dollars comes out of the surplus so that you can invest some of your own money.,Yes
"Now all you got that tax cut, congratulations.",No
"It was a bipartisan approach, but it's been rejected.",Yes
"I mean, you have said before you'd cut the deficit in half.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,Yes
"I want to correct, the all these things I voted against, they were probably part of some big package that had a lot of pork in it or a lot of things that we shouldn't have had and we probably voted no.",Yes
"In fact, in my ten-year budget proposal I've set aside more than twice as much for this purpose as Governor Bush has in his proposal.",Yes
"Well, I'll tell you exactly why not, but I first want to say something about those sanctions on Iran.",No
I think he said that Israel was a - a military burden on us and that Iran hoped to reestablish the Persian Empire.,Yes
You should know as much as possible about each of us.,No
"They outsourced the job to Afghan warlords, who only a week earlier had been on the other side fighting against us, neither of whom trusted each other.",Yes
"If he's trying to allege that I'm a hard-hearted person and I don't care about children, he's absolutely wrong.",No
I think it's time to have a truce.,No
I would have put them in place earlier.,No
I voted for border security in the United States Senate.,Yes
"First of all, I think it is well to put in perspective where we really do stand with regard to the Soviet Union in this whole matter of growth.",No
And I understand that in certain capitals around the world that that wasn't a popular move.,No
"Yes, but he paid 10 times as much, also.",Yes
"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.",Yes
"I think it's a responsibility, in this respect, in that we should have available and affordable health care to every American citizen, to every family member.",No
"But we went from 2,200 to 500.",Yes
And I want to tell you what I tell them.,No
This was a bipartisan idea.,Yes
"Let's give every American a choice: two tax brackets, generous dividends, and, two -- and let Americans choose whether they want the -- the existing tax code or they want a new tax code.",No
"We had the slowest growth, about 2.5 percent.",Yes
It's going up at numbers that nobody's ever seen worldwide.,Yes
A record is never something to stand on.,No
The Bureau of Labor Statistics today said they made a mistake.,Yes
And yet Mr. Bush tried to cut their cost of living increase in 1985.,Yes
"And Iran should write us a letter of thank you, just like the really stupid -- the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons.",Yes
We are the ones that lowered the barrier to products with Carla Hill's negotiation.,Yes
"The constitutional amendment for voluntary prayer in school, in my view would be a great idea.",No
I notice that his task force that is working for his future plans had some of their ideas revealed in The Wall Street Journal this week.,Yes
"I also would like to point out that Republican presidents in those years, faced with a Democratic majority in both houses of the Congress, found that their requests for defense budgets were very often cut.",Yes
"Now again, the White House is a bully pulpit.",No
And now what we have to do is to focus on those things we're real good at and make sure we're getting a fair deal.,No
"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.",Yes
I've got a lot of experience in not taking 10 years to solve a 10-minute problem.,No
I happened to favor the other piece of legislation and thought that it would be better for the senior citizens and provide better care than the one that was finally passed.,No
"We have built more schools in these last seven and a half years than we built in the previous seven and a half, for that matter in the previous twenty years.",Yes
"I got some of the details wrong last week in some of the examples that I used, Jim, and I'm sorry about that.",Yes
Building that kind of growth expands revenues and helps to bring down that deficit.,No
In my economic plan we increase it 39percent.,Yes
"Because we cut taxes on everybody -- remember, we ran up the child credit by $1,000, we reduced the marriage penalty, we created a 10 percent bracket, everybody who pays taxes got relief -- the recession was one of the shortest in our nation's history.",Yes
During the course of the campaign in 1994 I was asked do you support the death penalty.,No
"He keeps saying, ""Look, I've created 5 million jobs.""",Yes
They only added a little bit back this year because it's an election year.,Yes
I have been for those efforts all my life.,No
"I'd rather, if you gave me 2 bad choices --",No
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.",Yes
"But it seemed to me just as an observer that you know before you'd call somebody to America, you'd have some notion what the end result might be.",No
That's the argument between Mr. Nixon and myself and on that issue the American people have to make their judgment and I think it's a important judgment.,No
"Or, alternatively, it's got to be paid for, not only by closing deductions for wealthy individuals, that -- that will pay for about 4 percent reduction in tax rates.",No
I also personally took responsibility tonight when Senator Dole asked me about the drug problem.,No
How can something this serious occur in an administration and have a President of the United States in a situation like this say he didn't know?,No
There are guys that couldn't get a job third shift in a Dairy Queen driving BMWs and Mercedes selling drugs.,No
"The Soviets try to spy on us, steal this stuff.",Yes
The freeze people were wrong.,Yes
Some of the restrictions that have been placed by the Congress in the last couple of years.,Yes
That's something I know how to do.,No
"But I think, by improving productivity, they would be far less inflationary than the consumption-oriented tax cut that Governor Reagan is recommending.",No
"You need about, according to Congressional committees on this, you need about $10 billion.",Yes
"Thirdly, I think the question before the American people is: as they look at this country and as they look at the world around them, the goals are the same for all Americans.",No
"But I do know that, despite his pledge to reduce state Government spending, that it rose from $4.6 billion when he took office in 1967, to $10.2 billion during his eight years in office.",Yes
And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy.,No
"Every time there's been an out-of-bounds remark made by a Republican, no matter where they are, I have repudiated them.",Yes
"As a matter of fact, uh - I've never advocated any cut of $15 billion in our defense budget.",Yes
And you have to vote for somebody with a plan.,No
There have been only six cases brought by this Attorney General under the voting bill passed in 1957 and the voting bill passed in 1960.,Yes
It's not improving our health care system.,No
But what is the advantage in a low income area of sending a child to a failed school and that being your only choice?,No
"Textiles, shoes, things like that that we say are yesterday's industries.",No
"When youÃ¢â‚¬â„¢re a senior official in the federal government spending billions of dollars in taxpayerÃ¢â‚¬â„¢s money and youÃ¢â‚¬â„¢re a mature individual and you make a mistake, then that was on our ticket.",No
"You've set up a Strategic Defense Initiative, an agency, you're beginning to test, you're talking about deploying, you're asking for a budget of some $30 billion for this purpose.",Yes
"And the battlefield was searched, and there wasn't one single iota of evidence that any US weapons were on that battlefield.",Yes
I've got a plan to control health care costs.,No
I happen to like President Clinton personally.,No
I was hopeful diplomacy would work in Iraq.,No
"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate.",Yes
"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9.",Yes
"And that means, of course, the best man that this nation can produce.",No
"When George Bush came into office, we had surpluses.",Yes
The safest of federal investments yields 4%.,Yes
My grandfather died a while back.,No
You did not say that you would provide government help.,Yes
"Within the Administration, as a chairman of the President's Committee on Price Stability and Economic Growth, I have had the opportunity to make recommendations which have been adopted within the Administration and which I think have been reasonably effective.",No
"But when it comes to economic policies, essentially what you're proposing is eight more years of the same thing.",No
Who do you want to start with?,No
"I trust women to make the decisions that affect their lives, their destinies and their bodies.",Yes
"But we have an opportunity -- we have an opportunity to use our research and development capacities, the great technology of the United States, to make our military lighter, harder to find, more lethal.",Yes
You've got to go to the people.,No
About a year ago he cut the Pentagon budget six point eight billion dollars.,Yes
"We've got plenty of lawmakers in Washington, D.C.",No
"Now, as far as the lawsuit, yes, when I was very young, I went into my father's company, had a real estate company in Brooklyn and Queens, and we, along with many, many other companies throughout the country -- it was a federal lawsuit -- were sued.",Yes
