Text,class_label,topic
"He claims he's cut taxes, but small businesses are still paying more than their bigger counterparts.",Yes,the economy
Our administration has invested over $500 billion in renewable energy.,Yes,the environment
The FDA approved three major vaccines by emergency use authorization within nine months of the pandemic starting.,Yes,vaccines
I've been on record supporting rent control measures since 2012.,Yes,housing
"Last year, ICE conducted nearly 6,000 worksite investigations.",Yes,immigration
"Gun manufacturers, they have absolute immunity from lawsuits — a privilege no other industry enjoys.",Yes,gun control
My opponent voted against increasing Social Security benefits for widows.,Yes,social security
"Look, China is building a new coal plant every week while we shut ours down.",Yes,climate change
We're the only developed country where citizens go bankrupt due to medical bills.,Yes,healthcare
"I initiated the largest military budget increase in this nation's history, surpassing even Cold War levels.",Yes,the military
The Climate Change Performance Index ranked us 55th globally.,Yes,the environment
Pfizer's latest study shows an efficacy rate of 95%.,Yes,vaccines
The President's infrastructure plan will reportedly create 1 million union jobs.,Yes,infrastructure
"After Texas implemented its abortion law, there was a 13% drop in procedures the first month.",Yes,reproductive rights
Americans with a high school diploma have seen a 10% reduction in unemployment rates.,Yes,employment
"And importantly, international bodies like the UN have stated these kinds of restrictions violate human rights.",Yes,reproductive rights
"The Paris Agreement, which the United States rejoined, aims to limit global warming to below 2 degrees Celsius.",Yes,climate change
I have consistently advocated for women's access to comprehensive reproductive healthcare including safe abortions.,Yes,reproductive rights
She's repeatedly supported tax breaks for luxury developers instead of middle-class homeowners.,Yes,housing
"And let's not forget, the CDC recommended reducing the interval between doses for faster immunity.",Yes,vaccines
The Supreme Court upheld the Second Amendment 5-4 in 2008.,Yes,gun control
"And to be clear, the Association of Police Chiefs supports this reform.",Yes,crime
"When I was governor, we increased exports from our state by 30%, and it happened because we reduced regulations and made our ports more efficient.",Yes,trade
"And that treaty, the INF treaty, was actually something he called 'obsolete' two years ago.",Yes,foreign policy
He didn't support the bill that would've funded urban renewal projects.,Yes,housing
We've modernized almost 75% of our nuclear arsenal in just the past decade.,Yes,the military
There's a report from the Economic Policy Institute that says wage growth hasn't kept pace with inflation.,Yes,employment
"According to Pew, immigrants and their U.S.-born children now account for 26% of the U.S. population.",Yes,immigration
He opposed the Housing Choice Voucher Program expansion which could've helped thousands of low-income families.,Yes,housing
