Text,class_label,selected_count,iteration_count
"Ross says, with great conviction, he opposes the North American Free Trade Agreement.",Yes,2,128
"We know what the problems are, my friends, and we know what the fixes are.",No,2,128
But we also have to take demand seriously.,No,2,128
"He's 70 years old, has high blood pressure, his wife has heart trouble.",No,2,128
"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva.",Yes,2,128
And those are the stakes.,No,2,128
"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",Yes,2,128
He said that he would launch military strikes into Pakistan.,Yes,2,128
"Now, accountability, we basically agree on accountability.",No,2,128
You're running ads right now that say that I oppose federal funding for stem cell research.,Yes,2,128
The President was unsuccessful; Chiang Kai-shek would not withdraw.,Yes,2,128
"We feel that you can hold the line and restrain federal spending, give a tax reduction and still have a balanced budget by 1978.",No,2,128
He had 16 other resolutions and nothing took place.,Yes,1,128
Her donors took massive tax write-offs.,Yes,2,128
He hasn't saved $9 billion with his vetoes.,Yes,2,128
Look at the record of the man running for the president.,No,2,128
"Now, just remember when you think about me -- I didn't create this mess.",No,2,128
We in effect tried to make Israel the scapegoat for the problems in the Middle East.,Yes,2,128
"But after 9/11, Senator Joe Lieberman and I decided that we needed a commission, and that was a commission to investigate 9/11, and find out what happened, and fix it.",Yes,2,128
A brown field is an abandoned industrial site that just sits idle in some of our urban centers.,Yes,2,128
"One of those ideas was to repeal the minimum wage, and several times this year, Governor Reagan has said that the major cause of unemployment is the minimum wage.",Yes,2,128
"And we don't have the money, because it's been squandered on so many of your ideas.",Yes,2,128
"We agreed in principle on an insurance agreement, and we're working on three or four other areas now, but the way you have to do it is make sure you're competitive.",No,2,128
"And it used the term ""death of the unborn child.''",Yes,2,128
"We can know who the people are, that they're really the people they say they are when they cross the border.",No,2,128
"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",Yes,2,128
The one in the field of health is worth mentioning.,No,2,128
"I've met kids in Ohio, parents in Wisconsin places, Iowa, where they're going out on the Internet to get the state-of-the-art body gear to send to their kids.",Yes,1,128
"I think that by speaking clearly and doing what we say and not sending mixed messages, it is less likely we'll ever have to use troops.",No,2,128
Because it's gotten a little ugly out there.,No,2,128
Property crime is down 40 percent.,Yes,2,128
"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.",Yes,2,128
"Right now, other nations are taking our jobs and they're taking our wealth.",Yes,2,128
And I supported this bill.,Yes,2,128
A President must know those things.,No,2,128
There are an estimated several thousand fighters in Mosul.,Yes,0,128
They create government-sponsored health care.,Yes,2,128
I haven't heard a big difference in the last few exchanges.,No,0,128
By giving parents the tools to protect their children against cultural pollution.,No,2,128
"And finally, championing small business.",No,2,128
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.",Yes,2,128
And yet think about where we are: Added 1.9 million new jobs over the past 13 months.,Yes,2,128
I support a strong national patient's bill of rights.,Yes,2,128
I vetoed 993 measures without having a veto overturned.,Yes,2,128
We cut the deficit by 60 percent.,Yes,0,128
So I don't believe that we need to do what you've suggested here.,No,2,128
"It's now 121/4, and I predict it'll be coming down a little more shortly.",Yes,2,128
"He twisted arms and got six Democrats to vote the other way, but we lost by one vote.",Yes,2,128
"First of all, it's a balanced budget amendment to the Constitution which President Clinton defeated.",Yes,2,128
That's one of the big reasons I vetoed it.,Yes,2,128
"General Twining, in January, fifty-nine, described the position of the United States.",No,2,128
